name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Mobiluncus curtisii	2051	species	2146480	3	0	0.0
Gordonia	2053	genus	5567155	109	0	0.0
Gordonia bronchialis	2054	species	5290012	306	169	0.0
Gordonia terrae	2055	species	11410451	638	0	0.0
Sphaerobacter	2056	genus	3993764	9	0	0.0
Sphaerobacter thermophilus	2057	species	3993764	9	0	0.0
Tsukamurella	2060	genus	4479724	30	0	0.0
Tsukamurella paurometabola	2061	species	4479724	360	185	0.0
Streptomycetaceae	2062	family	9677174	339	0	0.0
Kitasatospora	2063	genus	8783278	33	0	0.0
Kitasatospora setae	2066	species	8783278	57	0	0.0
Pseudonocardiaceae	2070	family	9441254	267	0	0.0
Saccharothrix	2071	genus	9360653	10	0	0.0
Pseudonocardia autotrophica	2074	species	7535285	545	357	0.0
Sporolactobacillus	2077	genus	0	4	0	0.0
Mycoplasmatales	2085	order	1288541	15	0	0.0
Mycoplasmataceae	2092	family	1288541	28	0	0.0
Mycoplasma	2093	genus	1310682	86	9	0.0
Mycoplasma arginini	2094	species	1420266	206	62	0.0
Mycoplasma capricolum	2095	species	2795211	203	92	0.0
Mycoplasma gallisepticum	2096	species	969960	181	68	0.0
Mycoplasma genitalium	2097	species	579782	21	0	0.0
Mycoplasma hominis	2098	species	690305	305	125	0.0
Mycoplasma hyopneumoniae	2099	species	909234	176	68	0.0
Mycoplasma hyorhinis	2100	species	836229	144	20	0.0
Mycoplasma mycoides	2102	species	7032185	294	187	0.0
Mycoplasma mycoides subsp. mycoides	2103	subspecies	8039092	128	68	0.0
Mycoplasma pneumoniae	2104	species	866945	53	39	0.0
Mycoplasma leachii	2105	species	1008951	1	0	0.0
Mycoplasma pulmonis	2107	species	963879	143	16	0.0
Mycoplasma synoviae	2109	species	822985	324	75	0.0
Mycoplasma agalactiae	2110	species	877438	216	116	0.0
Mycoplasma arthritidis	2111	species	820453	64	0	0.0
Mycoplasma bovigenitalium	2112	species	1695065	190	130	0.0
Mycoplasma californicum	2113	species	799088	257	211	0.0
Mycoplasma fermentans	2115	species	1048137	6	0	0.0
Mycoplasma iowae	2116	species	1315476	236	0	0.0
Mycoplasma mobile	2118	species	777079	1	0	0.0
Mycoplasma neurolyticum	2120	species	1040908	164	117	0.0
Mycoplasma orale	2121	species	806218	139	83	0.0
Mycoplasma putrefaciens	2123	species	846299	164	0	0.0
Mycoplasma salivarium	2124	species	1737288	339	112	0.0
Mycoplasma flocculare	2128	species	778866	1	0	0.0
Ureaplasma	2129	genus	959299	6	0	0.0
Ureaplasma urealyticum	2130	species	874478	356	15	0.0
Spiroplasmataceae	2131	family	1300182	4	0	0.0
Spiroplasma	2132	genus	1300182	80	7	0.0
Spiroplasma citri	2133	species	12831000	273	64	0.0
Spiroplasma melliferum	2134	species	1412375	233	71	0.0
Spiroplasma monobiae	2136	species	891575	1	0	0.0
Spiroplasma clarkii	2139	species	3118452	353	4	0.0
Spiroplasma gladiatoris	2143	species	1164642	205	152	0.0
Spiroplasma mirum	2144	species	2265199	9	0	0.0
Spiroplasma taiwanense	2145	species	1086278	1	0	0.0
Acholeplasmataceae	2146	family	1183742	13	0	0.0
Acholeplasma	2147	genus	1525610	12	0	0.0
Acholeplasma laidlawii	2148	species	1496992	157	0	0.0
Mesoplasma entomophilum	2149	species	1695933	305	0	0.0
Mesoplasma florum	2151	species	809524	363	137	0.0
Methanobacteriales	2158	order	1865270	3	0	0.0
Methanobacteriaceae	2159	family	1989655	11	0	0.0
Methanobacterium	2160	genus	0	5	0	0.0
Methanobacterium formicicum	2162	species	4944497	185	74	0.0
Methanobrevibacter	2172	genus	2395181	3	1	0.0
Methanobrevibacter smithii	2173	species	1853160	182	80	0.000159771
Methanohalophilus halophilus	2177	species	2022959	69	59	0.0
Methanothermaceae	2178	family	1243342	1	0	0.0
Methanothermus	2179	genus	1243342	9	0	0.0
Methanothermus fervidus	2180	species	1243342	1	0	0.0
Methanococcales	2182	order	1713539	6	0	0.0
Methanococcaceae	2183	family	1747756	2	0	0.0
Methanococcus	2184	genus	1754786	8	0	0.0
Methanococcus vannielii	2187	species	1720048	13	0	0.0
Methanotorris igneus	2189	species	1854197	5	0	0.0
Methanomicrobiales	2191	order	2718447	7	0	0.0
Methanomicrobiaceae	2194	family	2703721	5	0	0.0
Methanosarcinaceae	2206	family	3999502	6	0	0.0
Methanosarcina	2207	genus	4464084	9	2	0.0
Methanosarcina barkeri	2208	species	4650840	6	0	0.0
Methanosarcina mazei	2209	species	4120463	107	32	0.0
Methanothrix	2222	genus	2798839	4	0	0.0
Archaeoglobales	2231	order	2038875	2	0	0.0
Archaeoglobaceae	2232	family	2038875	1	0	0.0
Archaeoglobus	2233	genus	2007396	2	0	0.0
Halobacteriales	2235	order	3677006	15	0	0.0
Halobacteriaceae	2236	family	2979478	1	0	0.0
Haloarcula	2237	genus	5417022	15	0	0.0
Haloarcula marismortui	2238	species	8459566	7	0	0.0
Halobacterium	2239	genus	2619893	11	0	0.0
Halobacterium salinarum	2242	species	2619893	84	5	0.0
Halorubrum lacusprofundi	2247	species	3692576	2	0	0.0
Haloferax	2251	genus	5912540	24	0	0.0
Haloferax mediterranei	2252	species	7812180	5	0	0.0
Thermococcales	2258	order	2048998	6	0	0.0
Thermococcaceae	2259	family	2048998	2	0	0.0
Pyrococcus	2260	genus	2186376	7	0	0.0
Pyrococcus furiosus	2261	species	2853998	4	0	0.0
Thermococcus	2263	genus	1986840	20	6	0.0
Thermococcus litoralis	2265	species	2215172	1	0	0.0
Thermoproteaceae	2267	family	2052002	2	0	0.0
Thermofilum	2268	genus	1783791	9	0	0.0
Thermoproteus tenax	2271	species	1841542	1	0	0.0
Desulfurococcus	2273	genus	1354659	2	0	0.0
Pyrobaculum	2276	genus	1984932	1	0	0.0
Staphylothermus	2279	genus	1575416	2	0	0.0
Acidianus ambivalens	2283	species	2252027	94	40	0.0
Sulfolobus	2284	genus	2537524	8	0	0.0
Sulfolobus acidocaldarius	2285	species	2208768	64	57	0.0
Saccharolobus solfataricus	2287	species	2830609	111	56	0.0
Desulfobacterium	2295	genus	5657782	6	0	0.0
Desulfobacterium autotrophicum	2296	species	5657782	7	0	0.0
Desulfosarcina	2299	genus	0	18	0	0.0
Thermoplasmatales	2301	order	1657704	2	0	0.0
Thermoplasma	2302	genus	1574855	1	0	0.0
Thermoplasma acidophilum	2303	species	1564906	1	0	0.0
Pyrodictiaceae	2307	family	1755215	1	0	0.0
Pyrodictium	2308	genus	0	1	0	0.0
Methanosphaera	2316	genus	1767403	2	0	0.0
Methanosphaera stadtmanae	2317	species	1767403	170	0	0.0
Methanopyrus	2319	genus	1694969	2	0	0.0
Methanopyrus kandleri	2320	species	1694969	1	0	0.0
Methanohalobium evestigatum	2322	species	2406232	4	0	0.0
Thermoanaerobacter kivui	2325	species	2397824	173	104	0.0
Halanaerobium	2330	genus	2309262	5	0	0.0
Halanaerobium praevalens	2331	species	2309262	5	0	0.0
Thermotoga	2335	genus	2865001	21	7	0.0
Thermotoga maritima	2336	species	7469591	76	2	0.0
Candidatus Sodalis pierantonius str. SOPE	2342	leaf	4513140	241	112	0.0
Haliscomenobacter	2349	genus	8771651	7	0	0.0
Haliscomenobacter hydrossis	2350	species	8771651	7	0	0.0
Flexistipes sinusarabici	2352	species	2526590	2	0	0.0
Desulfomonile	2357	genus	6527027	1	0	0.0
Desulfomonile tiedjei	2358	species	6527027	4	0	0.0
Bathymodiolus thermophilus thioautotrophic gill symbiont	2360	species	2832685	554	366	0
Xylella	2370	genus	2601327	3	0	0.0
Xylella fastidiosa	2371	species	2601327	412	149	0.0
Sporomusa	2375	genus	0	1	0	0.0
Sporomusa termitida	2377	species	5316008	213	154	0.0
Thermotogales	2419	order	2565211	10	0	0.0
Thermosipho	2420	genus	1965947	11	0	0.0
Fervidobacterium	2422	genus	2057661	3	0	0.0
Fervidobacterium islandicum	2423	species	2237377	90	67	0.0
Fervidobacterium nodosum	2424	species	1948941	4	0	0.0
Teredinibacter	2425	genus	5193164	4	0	0.0
Teredinibacter turnerae	2426	species	5193164	27	0	0.0
Roseobacter	2433	genus	4538342	46	0	0.0
Roseobacter denitrificans	2434	species	4331234	4148	44	0
Heliobacterium	2697	genus	3075407	1	0	0.0
Gardnerella vaginalis	2702	species	1669705	241	32	0.0
Cardiobacterium	2717	genus	0	5	0	0.0
Cardiobacterium hominis	2718	species	2670755	501	353	0.0
Hirschia	2723	genus	3540114	13	0	0.0
Hirschia baltica	2724	species	3540114	20	0	0.0
Symbiobacterium	2733	genus	3566135	3	0	0.0
Symbiobacterium thermophilum	2734	species	3566135	5	0	0.0
Vagococcus	2737	genus	0	11	0	0.0
Marinobacter	2742	genus	4384621	216	20	0.0
Marinobacter hydrocarbonoclasticus	2743	species	4384621	30	0	0.0
Halomonas	2745	genus	4061825	388	27	0.0
Halomonas elongata	2746	species	4061825	29	0	0.0
Carnobacterium	2747	genus	3073765	51	0	0.0
Carnobacterium divergens	2748	species	2666320	173	145	0.0
Carnobacterium maltaromaticum	2751	species	3650416	256	30	0.0
Brochothrix	2755	genus	0	6	0	0.0
Brochothrix thermosphacta	2756	species	13038174	820	147	0.0
Primates	9443	order	0	38	0	0.0
Hominidae	9604	family	0	10	0	0.0
Homo	9605	genus	0	11	0	0.0
Homo sapiens	9606	species	3272089205	490848	262790	1.17331e-05
Orthopoxvirus	10242	genus	196858	2	2	0.0
Cowpox virus	10243	species	224499	4	2	0.0
Vaccinia virus	10245	species	194711	1	1	0.0
Variola virus	10255	species	185578	2	0	0.0
Raccoonpox virus	10256	species	214699	17	16	0.0
Orf virus	10258	species	139962	3	0	0.0
Fowlpox virus	10261	species	288539	6	6	0.0
Pigeonpox virus	10264	species	282356	13	9	0.0
Sheeppox virus	10266	species	149955	13	4	0.0
Rabbit fibroma virus	10271	species	159857	8	8	0.0
Swinepox virus	10276	species	146454	5	5	0.0
Molluscum contagiosum virus subtype 1	10280	leaf	190289	2	2	0.0
Choristoneura biennis entomopoxvirus	10288	species	307691	43	20	0.0
Human alphaherpesvirus 2	10310	species	154675	4	4	0.0
Cercopithecine alphaherpesvirus 2	10317	species	150715	9	5	0.0
Bovine alphaherpesvirus 1	10320	species	135301	4	2	0.0
Macacine alphaherpesvirus 1	10325	species	156789	8	6	0.0
Equid alphaherpesvirus 1	10326	species	150224	1	0	0.0
Suid alphaherpesvirus 1	10345	species	143461	6	6	0.0
Saimiriine alphaherpesvirus 1	10353	species	156742	2	2	0.0
Human betaherpesvirus 5	10359	species	235646	14	9	0.0
Murid betaherpesvirus 1	10366	species	230278	9	5	0.0
Equid gammaherpesvirus 5	10371	species	182380	6	3	0.0
Human betaherpesvirus 7	10372	species	153080	2	2	0.0
Human gammaherpesvirus 4	10376	species	172764	2	0	0.0
Saimiriine gammaherpesvirus 2	10381	species	112930	5	4	0.0
Bovine gammaherpesvirus 4	10385	species	108873	1	1	0.0
Gallid alphaherpesvirus 1	10386	species	148687	1	1	0.0
Gallid alphaherpesvirus 2	10390	species	177874	1	1	0.0
Tupaiid betaherpesvirus 1	10397	species	195859	4	4	0.0
Ictalurid herpesvirus 1	10401	species	134226	3	1	0.0
Lymantria dispar multiple nucleopolyhedrovirus	10449	species	161046	2	2	0.0
Spodoptera exigua multiple nucleopolyhedrovirus	10454	species	135611	12	9	0.0
Spodoptera frugiperda multiple nucleopolyhedrovirus	10455	species	131331	5	5	0.0
Spodoptera littoralis nucleopolyhedrovirus	10456	species	137998	5	4	0.0
Agrotis segetum granulovirus	10464	species	131557	3	2	0.0
Campoletis sonorensis ichnovirus	10484	species	240596	3	3	0.0
Frog virus 3	10493	species	105903	1	0	0.0
African swine fever virus	10497	species	181133	37	22	0.0
Paramecium bursaria Chlorella virus 1	10506	species	330611	11	3	0.0
Carnation etched ring virus	10640	species	7932	1	1	0.0
Enterobacteria phage PRD1	10658	leaf	14927	1	0	0.0
Myoviridae	10662	family	132960	48	35	0.0
Tequatrovirus	10663	genus	167288	16	14	0.0
Escherichia virus T4	10665	species	168903	4	0	0.0
Bacillus virus PBS1	10683	species	252197	22	5	0.0
Haemophilus virus HP1	10690	species	32355	1	0	0.0
Enterobacteria phage RB51	10693	species	168394	2	0	0.0
Siphoviridae	10699	family	54846	7	3	0.0
Streptomyces phage VWB	10702	species	49220	1	1	0.0
Rhizobium phage 16-3	10704	species	60195	2	2	0.0
Escherichia virus T5	10726	species	121750	3	1	0.0
Streptococcus phage Cp1	10747	leaf	19343	1	1	0.0
Streptococcus phage CP-7	10748	leaf	19741	1	1	0.0
Escherichia virus N4	10752	species	70153	1	0	0.0
Shigella virus Sf6	10761	species	39043	1	0	0.0
Bacillus virus B103	10778	species	18630	3	2	0.0
Maize rough dwarf virus	10989	species	29144	3	3	0.0
Rice black streaked dwarf virus	10990	species	29141	1	1	0.0
Powassan virus	11083	species	10839	1	1	0.0
Infectious bronchitis virus	11120	leaf	27608	2	1	0.0
Bovine coronavirus	11128	leaf	31028	4	1	0.0
Bovine orthopneumovirus	11246	species	15140	1	0	0.0
Bovine respiratory syncytial virus ATCC51908	11247	leaf	15140	1	0	0.0
Chandipura virus	11272	leaf	11120	1	1	0.0
Feline calicivirus	11978	species	7683	1	1	0.0
Citrus tristeza virus	12162	species	19296	3	3	0.0
Pea seed-borne mosaic virus	12208	species	9924	1	1	0.0
Pepper mild mottle virus	12239	species	6357	1	1	0.0
Squash mosaic virus	12263	species	9219	1	0	0.0
Tobacco ringspot virus	12282	species	11443	1	1	0.0
Cowpea chlorotic mottle virus	12303	species	8118	1	1	0.0
Tomato aspermy virus	12315	species	8870	1	1	0.0
Rice stripe tenuivirus	12331	species	17145	1	1	0.0
Clostridium phage c-st	12336	species	185683	7	5	0.0
Escherichia phage RB69	12353	leaf	167560	1	0	0.0
Lactococcus phage phiLC3	12390	species	32172	3	0	0.0
Lactobacillus phage phiadh	12417	species	43785	1	1	0.0
Garlic virus A	12433	species	8660	1	1	0.0
Human herpesvirus 4 type 2	12509	leaf	172764	3	1	0.0
Cherry leaf roll virus	12615	species	14278	1	1	0.0
Ectromelia virus	12643	species	209771	4	2	0.0
Equid gammaherpesvirus 2	12657	species	184439	3	2	0.0
Groundnut ringspot virus	12675	leaf	12804	1	1	0.0
Human respirovirus 1	12730	species	15600	1	1	0.0
Parsnip yellow fleck virus	12777	species	9871	1	1	0.0
Respiratory syncytial virus	12814	species	15191	3	3	0.0
Acidianus	12914	genus	2212365	3	0	0.0
Acidovorax	12916	genus	4877171	113	0	0.0
Azoarcus	12960	genus	0	123	0	0.0
Dactylococcopsis	13034	genus	3781008	4	0	0.0
Dactylococcopsis salina PCC 8305	13035	leaf	3781008	285	191	0.0
Magnetospirillum	13134	genus	4496228	158	0	0.0
Burkholderia mallei	13373	species	7121566	593	18	0.0
Sphingomonas	13687	genus	5564099	512	6	0.0
Sphingomonas paucimobilis	13689	species	4005505	506	292	0.0
Sphingobium yanoikuyae	13690	species	22942584	2247	519	4.32848e-06
Thiocystis	13724	genus	5017071	12	0	0.0
Natrialba magadii	13769	species	4443643	4	0	0.0
Bifidobacterium animalis	28025	species	2501520	99	54	0.0
Bifidobacterium pseudocatenulatum	28026	species	2313752	2199	604	0.0277111
Corynebacterium flavescens	28028	species	2758653	95	61	0.0
Lysinibacillus fusiformis	28031	species	4843789	275	139	0.0
Staphylococcus lugdunensis	28035	species	2627127	740	223	0.000187836
Streptococcus mitis	28037	species	2007747	230	94	0.0
Lactobacillus curvatus	28038	species	1916521	302	75	0.0
Mycolicibacterium confluentis	28047	species	5876557	277	171	0.0
Acidothermus cellulolyticus	28049	species	2443540	5	0	0.0
Lachnospira	28050	genus	2831389	2	0	0.0
Micromonosporaceae	28056	family	7309173	129	0	0.0
Rhodoferax	28065	genus	4969784	33	0	0.0
Rubrivivax	28067	genus	5043253	19	0	0.0
Rubrivivax gelatinosus	28068	species	5043253	41	0	0.0
Gloeothece	28070	genus	7198058	8	0	0.0
Nostoc sp. PCC 7524	28072	species	6718869	352	245	0.0
Nitrospirillum amazonense	28077	species	7382386	61	0	0.0
Campylobacter upsaliensis	28080	species	1671550	152	101	0.0
Legionella cherrii	28084	species	3729541	297	230	0.0
Legionella sainthelensi	28087	species	12868283	928	204	0.0
Acinetobacter lwoffii	28090	species	3485472	244	143	6.30688e-05
Neisseria weaveri	28091	species	4426978	386	38	0.0
Burkholderia gladioli	28095	species	17543424	1366	176	0.0
Phyllobacterium	28100	genus	0	24	0	0.0
Sinorhizobium	28105	genus	7002340	253	0	0.0
Pseudoalteromonas espejiana	28107	species	4500451	12	0	0.0
Alteromonas macleodii	28108	species	4602757	1896	537	0.00307679
Pseudoalteromonas nigrifaciens	28109	species	4274777	307	28	0
Francisella philomiragia	28110	species	2033555	1366	252	0.000301012
Tannerella forsythia	28112	species	3383154	12	0	0.0
Bacteroides heparinolyticus	28113	species	3608975	171	122	0.0
Bacteroides ovatus	28116	species	6475296	2405	366	0.00880009
Odoribacter splanchnicus	28118	species	4392288	360	0	0.00142645
Bacteroides zoogleoformans	28119	species	3361794	157	95	5.0427e-55
Porphyromonas asaccharolytica	28123	species	2186370	4	0	0.0
Prevotella denticola	28129	species	2937589	160	28	0.0
Prevotella intermedia	28131	species	2686803	908	319	0
Prevotella melaninogenica	28132	species	3168282	386	93	6.79723e-05
Prevotella oris	28135	species	3168212	191	153	0.0
Cronobacter sakazakii	28141	species	4439412	443	59	0.0
Salmonella enterica subsp. enterica serovar Berta	28142	leaf	4793198	4	3	0.0
Salmonella enterica subsp. enterica serovar Derby	28144	leaf	9933706	8	0	0.0
Salmonella enterica subsp. enterica serovar Senftenberg	28150	leaf	60094995	42	0	0.0
Serratia proteamaculans	28151	species	5495657	224	63	0.0
Yersinia kristensenii	28152	species	4496569	236	99	0.0
Vibrio metschnikovii	28172	species	11248760	1012	202	0.0
Vibrio nigripulchritudo	28173	species	6322155	2702	2536	0.00415703
Leptospira santarosai	28183	species	3983611	2	0	0.0
Leptospira weilii	28184	species	8742832	245	52	0.0
Acetohalobium	28186	genus	2469596	3	0	0.0
Acetohalobium arabaticum	28187	species	2469596	5	0	0.0
Capnocytophaga canimorsus	28188	species	2571406	1079	243	0.0
Capnocytophaga cynodegmi	28189	species	2640475	435	276	0.0
Arcobacter	28196	genus	2367959	648	26	0.0
Arcobacter butzleri	28197	species	2287250	3109	517	0
Arcobacter cryaerophilus	28198	species	2082127	1559	394	0.000441345
Arcobacter nitrofigilis	28199	species	3192235	12	0	0.0
Arcobacter skirrowii	28200	species	1969846	1627	208	0.0
Chelatococcus	28209	genus	0	109	0	0.0
Alphaproteobacteria	28211	class	3925312	1254	30	0.0
Betaproteobacteria	28216	class	5609802	541	0	0.0
Deltaproteobacteria	28221	class	5075883	113	0	0.0
Desulfobacula	28222	genus	5197905	4	0	0.0
Desulfobacula toluolica	28223	species	5197905	10	0	0.0
Mycoplasma penetrans	28227	species	1358633	3	0	0.0
Colwellia	28228	genus	5373180	45	3	0.0
Colwellia psychrerythraea	28229	species	5373180	13	0	0.0
Geobacter	28231	genus	4227210	82	1	0.0
Geobacter metallireducens	28232	species	4011182	4	0	0.0
Petrotoga	28236	genus	2169548	1	0	0.0
Ornithobacterium	28250	genus	2398521	2	0	0.0
Ornithobacterium rhinotracheale	28251	species	2398521	319	162	1.04577e-18
Marinomonas	28253	genus	4292128	58	0	0.0
Halomonadaceae	28256	family	919058	299	9	0.0
Cobetia marina	28258	species	4176400	578	275	0
Thermodesulfovibrio yellowstonii	28262	species	2003803	5	0	0.0
Arcanobacterium	28263	genus	1986154	3	0	0.0
Arcanobacterium haemolyticum	28264	species	1986154	62	36	0.0
Avian paramyxovirus 4	28274	leaf	15048	1	1	0.0
Cydia pomonella granulovirus	28289	species	123500	3	1	0.0
Amsacta moorei entomopoxvirus	28321	species	232392	16	14	0.0
Porcine reproductive and respiratory syndrome virus	28344	species	15428	1	0	0.0
Peanut clump virus	28355	species	10401	1	1	0.0
Mycobacterium virus D29	28369	species	49136	1	0	0.0
Clavibacter michiganensis	28447	species	5099992	211	78	0.0
Komagataeibacter xylinus	28448	species	3905082	797	405	0.0
Neisseria subflava	28449	species	4517530	297	118	0.0
Burkholderia pseudomallei	28450	species	7728704	1702	315	0.0
Sphingobacterium	28453	genus	0	88	26	0.0
Taterapox virus	28871	species	198050	4	0	0.0
Camelpox virus	28873	species	205719	3	1	0.0
Volepox virus	28874	species	217124	5	5	0.0
Rotavirus A	28875	species	18562	1	1	0.0
Caudovirales	28883	order	84759	11	0	0.0
Hydrogenovibrio	28884	genus	2427734	8	0	0.0
Euryarchaeota	28890	phylum	2944553	3	0	0.0
Streptomyces nitrosporeus	28894	species	7581562	339	211	0.0
Thermoanaerobacterium	28895	genus	2738128	2	0	0.0
Campylobacter helveticus	28898	species	3786144	428	226	0.0
Salmonella enterica	28901	species	11644785	1393	533	0.0
Mycoplasma bovis	28903	species	972935	124	77	0.0
Dasheen mosaic virus	29271	species	10038	1	1	0.0
Halorubrum trapanicum	29284	species	3080199	215	124	0.0
Natronococcus	29287	genus	4314118	2	0	0.0
Natronococcus occultus	29288	species	4314118	5	0	0.0
Methanococcoides burtonii	29291	species	2575032	1	0	0.0
Streptomyces cattleya	29303	species	16188068	17	0	0.0
Mycobacterium haemophilum	29311	species	4235765	2	0	0.0
Mycolicibacter hiberniae	29314	species	4396654	251	157	0.0
Thermoanaerobacterium xylanolyticum	29329	species	2534358	1	0	0.0
Alicyclobacillus	29330	genus	3164867	1	0	0.0
Bacillus thuringiensis serovar galleriae	29338	leaf	6742233	37	15	0.0
Clostridium argentinense	29341	species	4803058	490	399	0.0
[Clostridium] cellulosi	29343	species	2229578	148	110	0.0
[Clostridium] scindens	29347	species	3658040	201	41	0.000350017
Cellulosilyticum lentocellum	29360	species	4714237	10	0	0.0
Staphylococcus arlettae	29378	species	2652264	199	141	0.0
Staphylococcus auricularis	29379	species	2216666	119	78	0.0
Staphylococcus caprae	29380	species	10537565	703	11	1.87318e-05
Staphylococcus cohnii	29382	species	7987830	743	226	3.02333e-05
Staphylococcus kloosii	29384	species	2639038	213	133	0.0
Staphylococcus saprophyticus	29385	species	3894035	346	153	0.0
Staphylococcus capitis	29388	species	2503265	464	67	7.8852e-05
Gemella morbillorum	29391	species	3540381	406	212	0.0
Dolosigranulum	29393	genus	0	4	0	0.0
Dolosigranulum pigrum	29394	species	2082055	105	84	0.0
Lactobacillus delbrueckii subsp. lactis	29397	subspecies	8524041	81	18	0.0
Microlunatus	29404	genus	5683123	12	0	0.0
Microlunatus phosphovorus	29405	species	5683123	12	0	0.0
Rhodoplanes	29407	genus	0	34	0	0.0
Synechococcus sp. WH 8103	29410	species	2429688	9316	1612	0.0255653
Legionella oakridgensis	29423	species	2773209	3	0	0.0
Methylorubrum zatmanii	29429	species	5610348	613	58	0.0
Acinetobacter haemolyticus	29430	species	50271247	1472	331	0.0
Moraxella ovis	29433	species	2306095	218	36	0.0
Pseudomonas savastanoi	29438	species	6064638	35	0	0.0
Xanthomonas albilineans	29447	species	3852299	307	2	0.0
Rhizobium etli	29449	species	6871348	484	34	0.0
Brucella melitensis	29459	species	3855017	50	9	0.0
Brucella suis	29461	species	6085890	10	2	0.0
Veillonella	29465	genus	2132142	16	0	0.0
Veillonella parvula	29466	species	2132142	223	28	0.0
Pectobacterium atrosepticum	29471	species	5064019	434	14	0.0
Salmonella enterica subsp. enterica serovar California	29474	leaf	4833791	13	0	0.0
Yersinia aldovae	29483	species	4471090	6	0	0.0
Yersinia frederiksenii	29484	species	4550894	487	229	0.0
Yersinia rohdei	29485	species	4372253	195	117	0.0
Yersinia ruckeri	29486	species	18939945	959	76	0.0
Photorhabdus	29487	genus	11301093	19	0	0.0
Aeromonas salmonicida subsp. salmonicida	29491	subspecies	19328885	190	1	0.0
Vibrio furnissii	29494	species	4916408	1460	206	1.68218e-20
Vibrio navarrensis	29495	species	9090182	724	259	0.0
Vibrio splendidus	29497	species	5508387	393	177	0.0
Vibrio tubiashii	29498	species	5540337	6	0	0.0
Turneriella parva	29510	species	4409302	7	0	0.0
Borreliella afzelii	29518	species	1151622	42	0	0.0
Borreliella garinii	29519	species	933029	265	51	0.0
Brachyspira	29521	genus	2938286	4	0	0.0
Syntrophobacter	29526	genus	4990251	4	0	0.0
Pelobacter acetylenicus	29542	species	3206049	250	153	0.0
Pelobacter propionicus	29543	species	4241119	20	0	0.0
Lawsonia intracellularis	29546	species	1719103	14	0	0.0
Epsilonproteobacteria	29547	class	2091053	23	0	0.0
Rhodothermus	29548	genus	3360429	5	0	0.0
Rhodothermus marinus	29549	species	3360429	664	14	0.0
Acholeplasma axanthum	29552	species	1883099	271	204	0.0
Mycoplasma bovirhinis	29553	species	2718036	338	129	0.0
Mycoplasma canadense	29554	species	693241	125	96	0.0
Mycoplasma canis	29555	species	897443	228	52	0.0
Mycoplasma gallinaceum	29556	species	1074838	128	100	0.0
Mycoplasma hyosynoviae	29559	species	863547	130	105	0.0
Mycoplasma meleagridis	29561	species	644173	104	80	0.0
Mycoplasma ovipneumoniae	29562	species	1190886	107	83	0.0
Halomonas meridiana	29570	species	3860077	439	259	0.0
Taylorella	29574	genus	2551462	4	0	0.0
Taylorella equigenitalis	29575	species	3464366	243	127	0.0
Janthinobacterium	29580	genus	5949001	109	0	0.0
Anticarsia gemmatalis nucleopolyhedrovirus	31507	species	132239	4	0	0.0
Escherichia phage RB3	31533	leaf	168402	2	2	0.0
Human coronavirus OC43	31631	leaf	30741	3	0	0.0
Beet necrotic yellow vein virus	31721	species	15914	1	1	0.0
Mycobacterium virus L5	31757	species	52297	1	0	0.0
Caldicellulosiruptor bescii	31899	species	2931662	3	0	0.0
Halothermothrix orenii	31909	species	2578146	2	0	0.0
Nitrosopumilales	31932	order	1642611	3	0	0.0
Bifidobacteriaceae	31953	family	2593741	55	0	0.0
Propionibacteriaceae	31957	family	2827829	63	0	0.0
Amycolatopsis orientalis	31958	species	9490992	530	274	0.0
Clavibacter michiganensis subsp. nebraskensis	31963	subspecies	9194770	329	1	0.0
Clavibacter michiganensis subsp. sepedonicus	31964	subspecies	3403786	213	121	0.0
Mollicutes	31969	class	1281111	32	0	0.0
Veillonellaceae	31977	family	2371811	16	0	0.0
Clostridiaceae	31979	family	4509975	46	0	0.0
Heliobacteriaceae	31984	family	3075407	6	0	0.0
Aminobacter	31988	genus	0	107	0	0.0
Rhodobacteraceae	31989	family	4505216	4110	1392	0.0
Methylocystaceae	31993	family	5183433	35	0	0.0
Methylobacterium radiotolerans	31998	species	6899110	15	0	0.0
Achromobacter denitrificans	32002	species	20166270	1675	215	0.0
Nitrosomonadales	32003	order	3061161	183	0	0.0
Burkholderia	32008	genus	8385645	1728	511	0.0
Burkholderia gladioli pv. gladioli	32009	leaf	26034550	1860	184	0.0
Methylophilaceae	32011	family	2915241	34	0	0.0
Thiomonas	32012	genus	3462095	22	0	0.0
Comamonas terrigena	32013	species	4673011	23	0	0.0
Iodobacter	32014	genus	0	3	0	0.0
Campylobacter fetus subsp. fetus	32019	subspecies	1763253	7	3	0.0
Campylobacter fetus subsp. venerealis	32020	subspecies	1930368	14	4	0.0
Campylobacter jejuni subsp. doylei	32021	subspecies	5465155	223	36	0.0
Campylobacter jejuni subsp. jejuni	32022	subspecies	39497317	167	12	0.0
Campylobacter sputorum biovar sputorum	32024	leaf	1753386	339	0	0.0
Helicobacter hepaticus	32025	species	1799146	3	0	0.0
Xanthomonadaceae	32033	family	18393806	477	0	0.0
Synechococcus elongatus	32046	species	2773249	15	0	0.0
Synechococcus sp. PCC 7002	32049	species	3409935	141	30	0.0
Synechococcus sp. WH 7803	32051	species	2366980	1367	1237	0.00792583
Thermosynechococcus vulcanus	32053	species	2571271	7	0	0.0
