name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Mesoplasma syrphidae	225999	species	908214	95	78	0.0
Enterococcus faecalis V583	226185	leaf	3359974	14	1	0.0
Bacteroides thetaiotaomicron VPI-5482	226186	leaf	6293399	809	316	0.00204471
Rickettsia heilongjiangensis	226665	species	1278471	35	0	0.0
Bacillus cereus ATCC 14579	226900	leaf	10858460	44	0	0
Coxiella burnetii RSA 493	227377	leaf	2032807	1	0	0.0
Thermodesulfobiaceae	227387	family	1898865	1	0	0.0
Thermodesulfobium	227388	genus	1898865	4	0	0.0
Aeromonas virus Aeh1	227470	species	233234	24	11	0.0
Methylocella tundrae	227605	species	4422463	1444	933	3.60668e-322
Pannonibacter	227873	genus	5530656	71	0	0.0
Streptomyces avermitilis MA-4680 = NBRC 14893	227882	leaf	9119895	1511	863	1.87611e-05
Yersinia virus L413C	227940	species	30728	1	0	0.0
Chlamydia caviae GPIC	227941	leaf	1181356	81	57	0.0
Lactobacillus gastricus	227942	species	1905155	72	48	0.0
Streptacidiphilus	228398	genus	0	20	0	0.0
Actinobacillus pleuropneumoniae serovar 1 str. 4074	228399	leaf	2318649	30	0	0.0
Histophilus somni 2336	228400	leaf	2263857	42	19	0.0
Hyphomonas neptunium ATCC 15444	228405	leaf	3705021	829	606	0.0
Nitrosomonas europaea ATCC 19718	228410	leaf	2812094	428	289	0.0
Youcai mosaic virus	228578	species	6303	2	2	0.0
Thermovibrio ammonificans	228745	species	1759526	4	0	0.0
Bacillus asahii	228899	species	4887494	267	203	1.71762e-05
Borrelia turcica	229155	species	1283624	4	0	0.0
Aster yellows witches'-broom phytoplasma	229545	species	723970	1	0	0.0
Halobiforma lacisalsi	229731	species	4381543	4	0	0.0
Photorhabdus thracensis	230089	species	5147098	299	185	0.0
Haemophilus phage Aaphi23	230158	species	43033	1	0	0.0
Methanobrevibacter millerae	230361	species	2543538	170	146	0.0
Reinekea	230494	genus	0	12	0	0.0
Pseudomonas putida ND6	231023	leaf	6304310	218	18	0.0
Dyella	231454	genus	4831185	173	0	0.0
Dyella japonica	231455	species	4831185	105	0	0.0
Saccharospirillum	231683	genus	0	21	0	0.0
Xanthomonas virus Xp10	232237	species	44373	1	0	0.0
Belliella	232244	genus	4196595	8	0	0.0
Belliella baltica	232259	species	4196595	17	0	0.0
Synechococcus sp. CB0101	232348	species	2789647	1008	712	3.62122e-05
Candidatus Rhodoluna limnophila	232537	species	4185049	5590	325	8.57654e-05
Acidovorax sp. JS42	232721	species	4585154	6540	1013	0
Candidatus Kinetoplastibacterium blastocrithidii	233181	species	820033	8	0	0.0
Anaerolinea	233189	genus	3532378	6	0	0.0
Caldilinea	233191	genus	5144873	21	0	0.0
Alteromonas stellipolaris	233316	species	4686200	711	68	0.0
[Haemophilus] ducreyi 35000HP	233412	leaf	1698955	61	0	0.0
Mycobacterium tuberculosis variant bovis AF2122/97	233413	leaf	4349904	1	1	0.0
Aeromonas virus 25	233894	species	161475	17	8	0.0
Candidatus Solibacter usitatus Ellin6076	234267	leaf	9965640	2388	1920	1.47287e-05
Streptomyces sp. TN58	234612	species	7585034	1438	746	0.0
Rhodococcus erythropolis PR4	234621	leaf	6895538	273	52	0.0
Anaplasma marginale str. St. Maries	234826	leaf	1197687	35	8	0.0
Candidatus Midichloria mitochondrii	234827	species	1183732	1	0	0.0
Pseudoalteromonas sp. SM9913	234831	species	4037671	260	23	0.0
Lactobacillus virus phiJL1	235201	species	36674	1	1	0.0
Helicobacter hepaticus ATCC 51449	235279	leaf	1799146	138	91	0.0
Arsenophonus endosymbiont of Aleurodicus dispersus	235559	species	663125	141	100	0.0
Salinibacterium	235888	genus	0	21	0	0.0
Nautiliales	235899	order	1681165	6	0	0.0
Geobacillus kaustophilus HTA426	235909	leaf	3592666	106	33	0.0
Fastidiosipila	236752	genus	0	3	0	0.0
Fastidiosipila sanguinis	236753	species	1785891	148	99	0.0
Cloacibacterium normanense	237258	species	2759562	598	465	0.000161792
Pseudomonas alkylphenolica	237609	species	11376632	1505	417	0.0
Pseudomonas psychrotolerans	237610	species	10750344	3043	1058	0.0
Diaphorobacter	238749	genus	0	19	0	0.0
Pseudorhodobacter	238783	genus	0	8	0	0.0
Rickettsia asiatica	238800	species	1419085	85	46	0.0
Clostridium estertheticum	238834	species	4785613	1	0	0.0
Shewanella donghaensis	238836	species	4912773	351	252	0.0
Synechococcus phage S-PM2	238854	species	196280	277	219	0.0
Alistipes	239759	genus	6933543	95	0	0.0
Akkermansia	239934	genus	2664102	29	0	0.0
Akkermansia muciniphila	239935	species	2664102	2179	709	0.000523342
Acidobacterium capsulatum ATCC 51196	240015	leaf	4127356	909	634	0.0
Trichormus variabilis ATCC 29413	240292	leaf	7105752	328	5	0.0
Squirrelpox virus	240426	species	148803	21	18	0.0
Lactobacillus paracollinoides	240427	species	10733574	294	44	0.0
Pseudonocardia dioxanivorans	240495	species	7303989	80	0	0.0
Rhizobium daejeonense	240521	species	5144152	926	429	0.000102258
Thermodesulfatator	241192	genus	2322224	2	0	0.0
Rummeliibacillus stabekisii	241244	species	3420739	190	134	0.0
Desulfovibrio ferrophilus	241368	species	3720107	323	206	0.0
Crinalium	241421	genus	5620407	1	0	0.0
Crinalium epipsammum	241425	species	5620407	11	0	0.0
Mossman virus	241630	leaf	16650	1	1	0.0
Neisseria gonorrhoeae FA 1090	242231	leaf	2153922	6	2	0.0
Burkholderia virus Bcep22	242527	species	63882	20	5	0.0
Ichthyobacterium seriolicida	242600	species	1921407	159	131	0.0
Luteibacter	242605	genus	4765486	58	0	0.0
Luteibacter rhizovicinus	242606	species	4765486	63	0	0.0
Porphyromonas gingivalis W83	242619	leaf	2343476	20	4	0.0
Burkholderia phage BcepNazgul	242861	leaf	57455	3	3	0.0
Rhodopirellula baltica SH 1	243090	leaf	7145576	734	553	0.0
Acidithiobacillus ferrooxidans ATCC 23270	243159	leaf	2982397	539	23	0.0
Burkholderia mallei ATCC 23344	243160	leaf	5835527	8	0	0.0
Chlamydia muridarum str. Nigg	243161	leaf	13955907	1	1	0.0
Dehalococcoides mccartyi 195	243164	leaf	1469720	44	14	0.0
Deinococcus radiodurans R1	243230	leaf	6628921	1475	364	0.0
Geobacter sulfurreducens PCA	243231	leaf	3814128	914	67	0.0
Methanocaldococcus jannaschii DSM 2661	243232	leaf	1739927	108	90	0.0
Methylococcus capsulatus str. Bath	243233	leaf	3304561	1376	936	2.47844e-05
Mycobacterium avium 104	243243	leaf	5475491	183	47	0.0
Photorhabdus laumondii subsp. laumondii TTO1	243265	leaf	5688987	270	0	0.0
Mycoplasma arthritidis 158L3-1	243272	leaf	820453	59	0	0.0
Mycoplasma genitalium G37	243273	leaf	580076	48	0	0.0
Thermotoga maritima MSB8	243274	leaf	7469591	118	4	0.0
Treponema denticola ATCC 35405	243275	leaf	2843201	135	83	0.0
Treponema pallidum subsp. pallidum str. Nichols	243276	leaf	1138011	42	0	0.0
Chromobacterium violaceum ATCC 12472	243365	leaf	4751080	1812	158	0.0
endosymbiont 'TC1' of Trimyema compressum	243899	species	1622248	148	100	0.0
Burkholderia virus Bcep1	244310	species	48177	6	1	0.0
Klebsiella variicola	244366	species	5458505	1880	270	0.00130913
Pseudomonas lurida	244566	species	12353858	1278	325	0.0
Bradyrhizobium betae	244734	species	7419402	2336	862	9.70518e-05
Nautilia profundicola	244787	species	1676444	20	0	0.0
Yoonia vestfoldensis	245188	species	3987360	751	496	0.0
Escherichia virus TLS	245685	species	49902	2	0	0.0
Nitratireductor	245876	genus	0	40	0	0.0
Carboxydothermus hydrogenoformans Z-2901	246194	leaf	2401520	118	93	0.0
Dichelobacter nodosus VCS1703A	246195	leaf	1389350	268	204	0.0
Mycolicibacterium smegmatis MC2 155	246196	leaf	20964686	201	0	0.0
Myxococcus xanthus DK 1622	246197	leaf	9139763	880	298	0.0
Prevotella intermedia 17	246198	leaf	2699437	61	0	0.0
Ruegeria pomeroyi DSS-3	246200	leaf	4601048	1211	745	0.0
Streptococcus mitis NCTC 12261	246201	leaf	1868883	47	0	3.60668e-322
Wolbachia endosymbiont of Cimex lectularius	246273	species	1250060	69	44	0.0
Staphylococcus equorum	246432	species	8544915	443	93	0.0
Bacteroides cellulosilyticus	246787	species	7084828	485	318	0.000365642
Grimontia	246861	genus	0	15	0	0.0
Cryomorphaceae	246874	family	4000057	1	0	0.0
Algoriphagus	246875	genus	0	13	0	0.0
Thermococcus sp. AM4	246969	species	2086428	70	32	0.0
Nocardia farcinica IFM 10152	247156	leaf	6292344	1679	986	0.0
Serinicoccus marinus	247333	species	3420275	50	0	0.0
Candidatus Cardinium hertigii	247481	species	1193042	65	50	0.0
Pseudoalteromonas aliena	247523	species	4594697	336	155	0.0
Cupriavidus pinatubonensis	248026	species	7255290	148	0	0.0
Veillonella rodentium	248315	species	2041290	118	65	0.0
Paenibacillus xylanilyticus	248903	species	6447596	207	157	0.0
Neodiprion lecontei nucleopolyhedrovirus	249151	species	81755	4	4	0.0
Haemophilus pittmaniae	249188	species	2181355	314	206	0.0
Lactobacillus delbrueckii subsp. indicus	249265	subspecies	2021861	25	8	0.0
Cardinium endosymbiont of Encarsia pergandiella	249402	species	944930	2	0	0.0
Gloeobacter violaceus PCC 7421	251221	leaf	4659019	803	570	0.0
Chroococcidiopsis thermalis PCC 7203	251229	leaf	6689401	345	250	0.0
Candidatus Blochmannia vafer	251535	species	722585	1	0	0.0
Pseudomonas syringae group genomosp. 3	251701	species	8684122	717	7	0.0
Phaeocystis globosa virus	251749	species	459984	71	68	0.0
Oceanicola	252301	genus	0	15	0	0.0
Robiginitalea	252306	genus	3530383	3	0	0.0
Robiginitalea biformata	252307	species	3530383	4	0	0.0
Maribacter	252356	genus	0	8	0	0.0
Microbulbifer thermotolerans	252514	species	3938396	654	432	0.0
Mahella australiensis	252966	species	3135972	3	0	0.0
Spirochaeta perfilievii	252967	species	3700583	148	121	0.0
Paraburkholderia phenoliruptrix	252970	species	7651131	151	0	0.0
Pseudomonas sp. phDV1	253237	species	4727682	891	154	0.0
Ethanoligenens	253238	genus	6018091	8	0	0.0
Ethanoligenens harbinense	253239	species	6018091	952	3	0.0
Owenweeksia hongkongensis	253245	species	4000057	11	0	0.0
Pulau reovirus	253454	leaf	23405	1	0	0.0
Paenibacillus antarcticus	253703	species	5415779	213	156	0.0
Aquicella	254245	genus	0	13	0	0.0
Aquicella lusitana	254246	species	2624892	347	229	0.0
Aquicella siphonis	254247	species	2833188	393	268	0.0
Isoptericola	254250	genus	3567356	50	0	0.0
Lactococcus virus P2	254252	species	27595	2	0	0.0
Ehrlichia ruminantium str. Welgevonden	254945	leaf	3029332	194	0	0.0
Burkholderia virus phi1026b	255131	species	54865	8	0	0.0
Fictibacillus arsenicus	255247	species	4055461	284	224	0.000158078
Leuconostoc garlicum	255248	species	1715191	93	6	0.0
Klebsiella phage phiKO2	255431	species	51601	4	0	0.0
Dehalococcoides mccartyi CBDB1	255470	leaf	1395502	2	1	0.0
Parvularculales	255473	order	2902643	2	0	0.0
Parvularculaceae	255474	family	2902643	10	0	0.0
Aurantimonadaceae	255475	family	5693067	38	0	0.0
Arcobacter cibarius	255507	species	2343493	329	215	0.0
Halothiobacillaceae	255526	family	2582886	26	0	0.0
Saccharospirillaceae	255527	family	6475959	32	0	0.0
Buchnera aphidicola (Chaitophorus populeti)	255719	leaf	614349	104	69	0.0
Chlorobaculum	256319	genus	2222097	51	0	0.0
Parvibaculum	256616	genus	3914745	47	0	0.0
Parvibaculum lavamentivorans	256618	species	3914745	68	0	0.0
Glutamicibacter arilaitensis	256701	species	3918192	7	0	0.0
Lymphocystis disease virus - isolate China	256729	species	186250	14	14	0.0
Corynebacterium diphtheriae NCTC 13129	257309	leaf	2488635	18	0	0.0
Bordetella bronchiseptica RB50	257310	leaf	5339179	87	0	0.0
Bordetella pertussis Tohama I	257313	leaf	8172378	1	1	0.0
Lactobacillus johnsonii NCC 533	257314	leaf	1992676	78	13	0.0
Rickettsia typhi str. Wilmington	257363	leaf	1111496	87	0	0.0
Gluconobacter thailandicus	257438	species	3649313	235	57	0.0
Roseomonas gilardii	257708	species	5412463	2563	1203	0
Kerstersia	257820	genus	0	45	0	0.0
Corynebacterium resistens	258224	species	2601311	2	0	0.0
Rhodopseudomonas palustris CGA009	258594	leaf	5467640	1926	311	0.0
Psychrobacter arcticus 273-4	259536	leaf	2650701	310	179	0.0
Dechloromonas aromatica	259537	species	4501104	103	0	0.0
Methanococcoides burtonii DSM 6242	259564	leaf	2575032	73	57	0.0
Staphylococcus virus 77	259901	species	41708	2	0	0.0
Mycobacterium phage U2	260120	leaf	51277	3	1	0.0
Aeromonas virus 65	260149	species	235229	17	14	0.0
Shewanella marisflavi	260364	species	8664944	752	120	0.0
Salmonella enterica subsp. enterica serovar Aberdeen	260367	leaf	4644636	4	2	0.0
Vibrio phage VP2	260372	leaf	39853	1	0	0.0
Burkholderia virus Bcep43	260373	species	48024	10	0	0.0
Microbulbifer agarilyticus	260552	species	4255625	611	358	0.0
Bacillus halotolerans	260554	species	8298703	259	121	0.0
Salmonella enterica subsp. enterica serovar Goldcoast	260678	leaf	14528970	12	2	0.0
Campylobacter insulaenigrae	260714	species	1465081	356	26	0.0
Psychrobacter alimentarius	261164	species	3349444	373	170	0.0
Nitrosomonas sp. Is79A3	261292	species	3783444	729	487	0
Paraburkholderia phytofirmans	261302	species	8214658	92	0	0.0
Buchnera aphidicola (Cinara tujafilina)	261317	leaf	444925	83	51	0.0
Mycobacterium liflandii	261524	species	6399543	7	0	0.0
Bacillus anthracis str. Vollum	261591	leaf	5506189	2	0	0.0
Vibrio virus VP882	261726	species	38197	2	2	0.0
Agarivorans	261825	genus	0	6	0	0.0
Algibacter	261827	genus	0	8	0	0.0
Ostreid herpesvirus 1	261939	species	207439	5	5	0.0
Kangiella	261963	genus	2852073	45	0	0.0
Kangiella koreensis	261964	species	2852073	12	0	0.0
Clostridium virus phiC2	262071	species	56538	2	0	0.0
Plodia interpunctella granulovirus	262175	species	112536	1	1	0.0
Orgyia pseudotsugata multiple nucleopolyhedrovirus	262177	species	131995	8	6	0.0
Janibacter melonis	262209	species	3481073	1714	1029	0.0
Mycobacterium avium subsp. paratuberculosis K-10	262316	leaf	4829781	39	0	0.0
Lysobacter gummosus	262324	species	6056618	2081	984	0.0
Thermobaculum	262406	genus	3101581	2	0	0.0
Exiguobacterium sibiricum 255-15	262543	leaf	3040786	121	74	0.0
Mycoplasma hyopneumoniae J	262719	leaf	897405	12	1	0.0
Mycoplasma hyopneumoniae 7448	262722	leaf	920079	9	1	0.0
Mycoplasma synoviae 53	262723	leaf	799476	69	5	0.0
Thermus thermophilus HB27	262724	leaf	2127482	178	30	0.0
Haemophilus influenzae R2846	262727	leaf	1819370	13	2	0.0
Haemophilus influenzae R2866	262728	leaf	1932306	16	1	0.0
Singapore grouper iridovirus	262968	species	140131	1	1	0.0
Verrucosispora maris AB-18-032	263358	leaf	6732271	1839	1174	2.29552e-05
Bacteriovoracaceae	263369	family	0	1	0	0.0
Salipiger	263377	genus	0	18	0	0.0
Yersinia aleksiciae	263819	species	4000307	214	120	0.0
Picrophilus torridus DSM 9790	263820	leaf	1545895	63	55	0.0
Cupriavidus pinatubonensis JMP134	264198	leaf	7255290	3397	1653	0.0
Streptococcus thermophilus LMG 18311	264199	leaf	1796846	12	1	0.0
Chlamydia felis Fe/C-56	264202	leaf	1173791	55	30	0.0
Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	264203	leaf	6313036	2	0	0.0
Streptomyces hygroscopicus subsp. limoneus	264445	subspecies	10537932	1609	323	0.0
Pseudomonas syringae pv. cerasicola	264451	leaf	6332753	390	37	0.0
Bdellovibrio bacteriovorus HD100	264462	leaf	3782950	273	13	1.94463e-184
Acholeplasma hippikon	264636	species	1465667	176	139	0.0
Trichormus	264688	genus	6562636	2	0	0.0
Trichormus variabilis	264691	species	7100882	38	0	0.0
Bacillus muralis	264697	species	5007018	159	111	0.0
Burkholderia virus BcepMu	264729	species	36748	5	0	0.0
Pseudomonas savastanoi pv. phaseolicola 1448A	264730	leaf	6112448	430	6	0.0
Prevotella ruminicola 23	264731	leaf	3619559	240	183	4.34834e-05
Moorella thermoacetica ATCC 39073	264732	leaf	2628784	48	0	0.0
Methylobacillus flagellatus KT	265072	leaf	2971517	1167	791	0.000166988
[Pseudomonas] mesoacidophila	265293	species	7840830	1748	558	0.0
Ambystoma tigrinum virus	265294	species	106332	4	2	0.0
Mesoplasma florum L1	265311	leaf	793224	28	7	0.0
Rhodopirellula	265488	genus	7145576	3	0	0.0
Hyposoter fugitivus ichnovirus	265522	species	246092	4	3	0.0
Sulfurovum	265570	genus	0	14	0	0.0
Rhodopirellula baltica	265606	species	7145576	7	0	0.0
Vibrio ponticus	265668	species	4796932	273	146	0.0
Hydrogenovibrio thermophilus	265883	species	2612894	435	233	0.0
Mycobacterium pseudoshottsii	265949	species	6061597	5	0	0.0
Komagataeibacter saccharivorans	265959	species	7496168	994	500	0.0
Komagataeibacter nataicola	265960	species	3760301	723	405	0.0
Serinicoccus	265976	genus	3420275	129	0	0.0
Methylovorus glucosotrophus	266009	species	3082007	66	0	0.0
Rubrobacter xylanophilus DSM 9941	266117	leaf	3225748	922	521	0.0
Cupriavidus metallidurans CH34	266264	leaf	6913352	2312	161	0.0
Paraburkholderia xenovorans LB400	266265	leaf	19434089	4178	1494	0.0
Chryseobacterium antarcticum	266748	species	3137220	332	218	0.0
Chryseobacterium jeonii	266749	species	3288745	352	250	0.0
Chelativorans sp. BNC1	266779	species	4935185	1017	661	0.0
Sinorhizobium meliloti 1021	266834	leaf	6691694	44	0	0.0
Mesorhizobium japonicum MAFF 303099	266835	leaf	7596297	1843	762	0.0
Kineococcus radiotolerans SRS30216 = ATCC BAA-149	266940	leaf	4956672	1680	1130	0.0
Erythrobacter seohaensis	266951	species	2942673	859	542	0.0
Sphingopyxis granuli	267128	species	4679853	1830	556	0.0
Lactobacillus zymae	267363	species	2734129	132	97	0.0
Pseudoalteromonas marina	267375	species	3441076	268	125	0.0
Methanococcus maripaludis S2	267377	leaf	1661137	57	22	0.0
Arsenicicoccus	267408	genus	0	26	0	0.0
Ralstonia solanacearum GMI1000	267608	leaf	5810922	161	0	0.0
Leptospira interrogans serovar Copenhageni str. Fiocruz L1-130	267671	leaf	4627366	13	0	0.0
Cutibacterium acnes KPA171202	267747	leaf	2560265	14	0	0.0
Mycoplasma mobile 163K	267748	leaf	777079	89	67	0.0
Lactobacillus kefiranofaciens	267818	species	2335126	11	0	0.0
Nitrincola	267849	genus	0	6	0	0.0
Pseudoalteromonadaceae	267888	family	4529238	41	0	0.0
Colwelliaceae	267889	family	5373180	25	0	0.0
Shewanellaceae	267890	family	5140018	90	0	0.0
Moritellaceae	267891	family	4760425	3	0	0.0
Ferrimonadaceae	267892	family	4279159	11	0	0.0
Idiomarinaceae	267893	family	2839538	9	0	0.0
Psychromonadaceae	267894	family	4559598	2	0	0.0
Owenweeksia	267986	genus	4000057	11	0	0.0
Chondrocystis	268175	genus	0	1	0	0.0
Anticarsia gemmatalis multiple nucleopolyhedrovirus	268591	species	131855	7	2	0.0
Natronomonas moolapensis 8.8.11	268739	leaf	2912573	433	327	0.0
Prochlorococcus phage P-SSM2	268746	species	252401	176	153	0.0
Prochlorococcus phage P-SSM4	268747	species	178249	88	45	0.0
Sugarcane streak Egypt virus - [Giza]	268785	leaf	2706	2	2	0.0
Synechococcus elongatus PCC 6301	269084	leaf	2696255	242	3	0.0
Sulfolobus turreted icosahedral virus 1	269145	species	17663	5	3	0.0
Nitratiruptor	269258	genus	0	22	0	0.0
Nitratifractor	269260	genus	2101285	7	0	0.0
Nitratifractor salsuginis	269261	species	2101285	16	0	0.0
Ehrlichia canis str. Jake	269484	leaf	1315030	107	43	0.0
Sporolactobacillus terrae	269673	species	9802794	377	17	0.0
Rhodospirillum rubrum ATCC 11170	269796	leaf	4406557	1340	11	0.0
Methanosarcina barkeri str. Fusaro	269797	leaf	4873766	166	96	0
Cytophaga hutchinsonii ATCC 33406	269798	leaf	4433218	581	470	0
Geobacter metallireducens GS-15	269799	leaf	4011182	971	640	0
Thermobifida fusca YX	269800	leaf	3642249	698	422	2.01562e-05
Bacillus cereus G9241	269801	leaf	5720073	104	18	0.0
Pyrobaculum spherical virus	270161	species	28337	1	1	0.0
Methylobacterium aquaticum	270351	species	7557960	3719	1795	0.0
Pseudomonas phage PaP2	270673	species	43783	1	1	0.0
Methylomicrobium alcaliphilum	271065	species	4796711	27	0	0.0
Shewanella sediminis	271097	species	5517674	7	0	0.0
Shewanella halifaxensis	271098	species	5226917	2	0	0.0
Bombyx mori nucleopolyhedrovirus	271108	species	128413	11	6	0.0
Burkholderia thailandensis E264	271848	leaf	13446071	200	5	0.0
Ochrobactrum quorumnocens	271865	species	5645291	516	304	0.0
Lactobacillus plantarum subsp. argentoratensis	271881	subspecies	3350338	60	7	0.0
Anabaena cylindrica PCC 7122	272123	leaf	7063285	430	295	0.0
Nostoc punctiforme	272131	species	9059191	4	0	0.0
Aggregatibacter actinomycetemcomitans HK1651	272556	leaf	2105503	121	6	0.0
Aeropyrum pernix K1	272557	leaf	1669696	40	31	0.0
Bacillus halodurans C-125	272558	leaf	4202352	145	12	0.0
Bacteroides fragilis NCTC 9343	272559	leaf	5241700	61	4	0
Burkholderia pseudomallei K96243	272560	leaf	14495161	29	5	0.0
Clostridium acetobutylicum ATCC 824	272562	leaf	4132880	255	0	0.0
Clostridioides difficile 630	272563	leaf	8572915	40	0	0.0
Desulfitobacterium hafniense DCB-2	272564	leaf	5279134	181	57	0.0
Geobacillus stearothermophilus 10	272567	leaf	3676494	109	18	0.0
Gluconacetobacter diazotrophicus PA1 5	272568	leaf	7914538	2208	652	0.0
Haloarcula marismortui ATCC 43049	272569	leaf	8459566	572	5	0.0
Klebsiella pneumoniae subsp. pneumoniae MGH 78578	272620	leaf	5694894	7	3	0.0
Lactococcus lactis subsp. cremoris SK11	272622	leaf	2598348	14	0	0.0
Lactococcus lactis subsp. lactis Il1403	272623	leaf	2365589	4	0	0.0
Listeria innocua Clip11262	272626	leaf	3093113	179	80	0.0
Methylorubrum extorquens AM1	272630	leaf	13003629	2649	627	0.0
Mycobacterium leprae TN	272631	leaf	3268203	167	0	0.0
Mycoplasma penetrans HF-2	272633	leaf	1358633	174	125	0.0
Mycoplasma pulmonis UAB CTIP	272635	leaf	963879	87	1	0.0
Halomonas alkaliphila	272774	species	4029514	427	209	0.0
Neisseria meningitidis FAM18	272831	leaf	2194961	2	0	0.0
Pasteurella multocida subsp. multocida str. Pm70	272843	leaf	2257487	12	0	0.0
Pyrococcus abyssi GE5	272844	leaf	1768562	20	19	0.0
Rhodobacter capsulatus SB 1003	272942	leaf	3871920	1376	898	0
Rhodobacter sphaeroides 2.4.1	272943	leaf	4629754	294	0	0.0
Rickettsia conorii str. Malish 7	272944	leaf	1268755	22	1	0.0
Spiroplasma kunkelii CR2-3x	273035	leaf	1514561	206	111	0.0
Staphylococcus aureus RF122	273036	leaf	2742531	16	0	0.0
Saccharolobus solfataricus P2	273057	leaf	2992245	15	1	0.0
Sulfurisphaera tokodaii str. 7	273063	leaf	2694756	146	90	0.0
Caldanaerobacter subterraneus subsp. tengcongensis MB4	273068	leaf	2689445	152	121	0.0
Thermoplasma acidophilum DSM 1728	273075	leaf	1564906	27	18	0.0
Thermoplasma volcanium GSS1	273116	leaf	1584804	35	28	0.0
Ureaplasma parvum serovar 3 str. ATCC 700970	273119	leaf	751719	3	0	0.0
Wolinella succinogenes DSM 1740	273121	leaf	2110355	160	0	0.000191255
Yersinia pseudotuberculosis IP 32953	273123	leaf	9680328	27	5	0.0
Pseudomonas phage EL	273133	leaf	211215	4	4	0.0
Candidatus Cardinium	273135	genus	944930	7	0	0.0
Sphaerochaeta coccoides	273376	species	2227296	8	0	0.0
Brevibacterium aurantiacum	273384	species	25280067	1414	346	0.0
Serratia marcescens subsp. marcescens Db11	273526	leaf	5113802	46	17	0.0
Microbacterium oleivorans	273677	species	2996750	760	473	0.0
Lettuce ring necrosis virus	274495	leaf	12425	1	1	0.0
Chlorobaculum limnaeum	274537	species	2797276	981	668	0.0
Chlorobaculum parvum	274539	species	2289249	21	0	0.0
Hoeflea	274591	genus	0	27	0	0.0
Thermococcus thioreducens	277988	species	2065932	58	43	0.0
Victivallales	278082	order	0	24	0	0.0
Mycolicibacterium gilvum Spyr1	278137	leaf	5783292	1162	264	1.31747e-05
Mesorhizobium ciceri biovar biserrulae	278148	leaf	6880454	1568	193	0.0
Mesorhizobium sp. WSM1497	278153	species	7198121	1702	184	0.0
Pediococcus pentosaceus ATCC 25745	278197	leaf	1832387	11	0	0.0
Streptomyces ambofaciens ATCC 23877	278992	leaf	8393598	1338	121	0.0
Thermincola	278993	genus	3157416	1	0	0.0
Acinetobacter virus 133	279006	species	159801	54	54	0.0
Bacillus licheniformis DSM 13 = ATCC 14580	279010	leaf	8445242	16	0	0.0
Collimonas arenae	279058	species	15078336	6206	1187	0
Collimonas pratensis	279113	species	11315924	4968	995	0
Novosphingobium aromaticivorans DSM 12444	279238	leaf	4233314	2314	1504	9.58368e-05
Burkholderia virus BcepC6B	279280	species	42415	18	5	0.0
Actinoplanes phage phiAsp2	279303	species	58638	27	26	0.0
Alphaproteobacteria virus phiJl001	279383	species	63649	10	9	0.0
Burkholderia phage BcepB1A	279530	species	47399	1	1	0.0
Staphylococcus haemolyticus JCSC1435	279808	leaf	2697861	16	7	0.0
Bacillus foraminis	279826	species	5977666	224	177	0.0
Microcella alkaliphila	279828	species	2702837	996	587	6.44059e-05
Nocardiopsis gilva	280236	species	6142152	70	0	0.0
Leptospira borgpetersenii serovar Ballum	280505	leaf	4037579	69	12	0.0
Pseudomonas virus F116	280701	species	65195	12	3	0.0
Leifsonia xyli subsp. xyli str. CTCB07	281090	leaf	2584158	619	323	0.0
Prosthecochloris sp. GSB1	281093	species	2468479	385	194	0.0
Candidatus Amoebophilus	281119	genus	1884364	16	0	0.0
Candidatus Amoebophilus asiaticus	281120	species	1884364	7	0	0.0
[Bacillus thuringiensis] serovar konkukian str. 97-27	281309	leaf	5314794	27	3	0.0
Haemophilus influenzae 86-028NP	281310	leaf	1914490	10	0	0.0
Variovorax sp. SRS16	282217	species	7674934	7173	1180	0
Acidianus manzaensis	282676	species	2687463	103	89	0.0
Bartonella quintana str. Toulouse	283165	leaf	1581384	141	10	0.0
Bartonella henselae str. Houston-1	283166	leaf	1931047	109	0	0.0
Odoribacter	283168	genus	4392288	3	0	0.0
Clostera anachoreta granulovirus	283675	species	101487	1	0	0.0
Kosakonia radicincitans	283686	species	6122453	788	187	0
Pseudoalteromonas sp. Bsw20308	283699	species	4830226	314	129	0.0
Staphylococcus pseudintermedius	283734	species	2594798	388	64	0
Stackebrandtia	283810	genus	6841557	27	0	0.0
Stackebrandtia nassauensis	283811	species	6841557	65	0	0.0
Idiomarina loihiensis L2TR	283942	leaf	2839318	223	0	0.0
Phenylobacterium zucineum	284016	species	4379231	149	0	0.0
Streptomyces olivoreticuli subsp. olivoreticuli	284034	subspecies	8809793	1690	1087	0.0
Sulfolobus virus STSV1	285013	species	75294	2	2	0.0
Alcanivorax dieselolei	285091	species	4928223	48	0	0.0
Thioclava	285107	genus	0	7	0	0.0
Streptomyces rubrolavendulae	285473	species	6543262	1332	75	0.0
Streptomyces asterosporus	285570	species	7766581	1560	849	0.0
Winogradskyella	286104	genus	0	2	0	0.0
Sulfuricurvum	286130	genus	2819357	9	0	0.0
Streptococcus pyogenes MGAS10394	286636	leaf	1899877	3	0	0.0
Salmonella enterica subsp. enterica serovar Stanleyville	286782	leaf	18907204	23	1	0.0
