name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Bartonella clarridgeiae	56426	species	1522743	1	0	0.0
Xanthomonas arboricola	56448	species	5141998	599	102	0.0
Xanthomonas cucurbitae	56453	species	4615492	573	295	0.0
Xanthomonas hortorum	56454	species	10396725	974	46	0.0
Xanthomonas hyacinthi	56455	species	4963026	869	359	0.0
Xanthomonas sacchari	56458	species	5006106	1002	499	0.0
Xanthomonas vasicola	56459	species	9866689	780	103	0.0
Xanthomonas vesicatoria	56460	species	5349905	514	52	0.0
Halorubrum	56688	genus	3692576	10	0	0.0
Rhizobium gallicum	56730	species	7474202	651	323	0.0
Syntrophus aciditrophicus SB	56780	leaf	3179300	198	161	0.0
Shewanella frigidimarina	56812	species	4845257	2	0	0.0
Choristoneura fumiferana granulovirus	56947	species	104710	22	20	0.0
Thermus brockianus	56956	species	2388273	206	105	0.0
Thermus oshimai	56957	species	2401329	4	0	0.0
Psychroflexus torquis	57029	species	4321832	27	0	0.0
Pseudodesulfovibrio profundus	57320	species	4217908	332	193	6.05864e-05
Mycoplasma suis	57372	species	725850	1	0	0.0
Bacillus phage Bastille	57477	leaf	153962	3	0	0.0
Pseudothermotoga hypogea	57487	species	4330581	2	0	0.0
Kocuria	57493	genus	2697540	172	0	0.0
Nesterenkonia	57494	genus	0	9	0	0.0
Dermacoccus	57495	genus	0	32	0	0.0
Kytococcus	57499	genus	2785024	18	0	0.0
Sulfurospirillum	57665	genus	2755507	44	8	0.0
Tsukamurella tyrosinosolvens	57704	species	9783610	1467	583	0.0
Halomicrobium mukohataei	57705	species	3332349	406	0	0.0
Citrobacter braakii	57706	species	14996555	337	62	0.0
Acidobacteria	57723	phylum	5687922	3	0	0.0
Salmonella enterica subsp. enterica serovar Blockley	57741	leaf	4907799	6	4	0.0
Salmonella enterica subsp. enterica serovar Weltevreden	57743	leaf	20446954	23	5	0.0
Burkholderia thailandensis	57975	species	7411824	1914	393	0.0
Colwellia sp. MT41	58049	species	4337945	222	143	0.0
Moritella	58050	genus	4760425	6	0	0.0
Choristoneura rosaceana nucleopolyhedrovirus	58094	species	129052	2	2	0.0
Salmonella enterica subsp. enterica serovar Agona	58095	leaf	47840387	2	0	0.0
Salmonella enterica subsp. enterica serovar Bareilly	58096	leaf	4682141	2	0	0.0
Salmonella enterica subsp. houtenae serovar Houten	58100	leaf	4624613	55	3	0.0
Salmonella enterica subsp. enterica serovar Waycross	58101	leaf	9545582	8	2	0.0
Desulfofarcimen acetoxidans	58138	species	4545624	1	0	0.0
Desulfovibrio alaskensis	58180	species	3730232	5	0	0.0
Streptomyces lavendulae subsp. lavendulae	58340	subspecies	8932792	865	465	0.0
Streptomyces platensis	58346	species	8501012	715	304	0.0
Salmonella enterica subsp. enterica serovar Anatum	58712	leaf	24251783	6	0	0.0
Sagittula	58842	genus	0	11	0	0.0
Rickettsiella	59195	genus	0	2	0	0.0
Salmonella enterica subsp. enterica	59201	subspecies	179025726	125	39	0
Salmonella enterica subsp. salamae	59202	subspecies	20109524	99	26	0.0
Salmonella enterica subsp. arizonae	59203	subspecies	4586333	59	2	0.0
Salmonella enterica subsp. diarizonae	59204	subspecies	29700323	119	10	0.0
Salmonella enterica subsp. houtenae	59205	subspecies	4867363	61	4	0.0
Streptococcus phage Dp-1	59241	species	56506	1	1	0.0
Methanobacterium subterraneum	59277	species	5022042	100	35	0.0
Blastochloris	59282	genus	0	104	0	0.0
Fibrobacter succinogenes subsp. succinogenes S85	59374	leaf	7685639	300	0	0.0
Ectropis obliqua nucleopolyhedrovirus	59376	species	131204	4	2	0.0
Thauera aromatica	59405	species	3711792	46	0	0.0
Actinotignum schaalii	59505	species	2159306	206	158	0.0
Cellulophaga algicola	59600	species	4888353	14	0	0.0
Desulfotomaculum reducens	59610	species	3608104	1	0	0.0
Chryseobacterium	59732	genus	0	255	54	0.0
Rathayibacter iranicus	59737	species	3436894	467	243	0.0
Flammeovirga	59739	genus	0	13	0	0.0
Candidatus Phytoplasma australiense	59748	species	959779	66	2	0.0
Alcanivorax	59753	genus	4072264	107	0	0.0
Alcanivorax borkumensis	59754	species	3120143	17	0	0.0
Pantoea dispersa	59814	species	9115642	702	326	4.6515e-06
Paenibacillus peoriae	59893	species	6219815	128	5	0.0
Prochlorococcus marinus subsp. pastoris str. CCMP1986	59919	leaf	1657990	215	141	0.0
Prochlorococcus marinus str. NATL2A	59920	leaf	1842899	237	55	0
Cyanobium gracile	59930	species	3342364	731	0	0.0
Synechococcus sp. WH 8101	59932	species	2630292	669228	657861	0.199405
Sulfitobacter	60136	genus	0	184	0	0.0
Shewanella violacea	60217	species	4962103	5	0	0.0
Shewanella amazonensis	60478	species	4306142	21	0	0.0
Shewanella sp. MR-4	60480	species	4706287	200	50	0.0
Shewanella sp. MR-7	60481	species	4799109	202	51	0.0
Lactobacillus graminis	60519	species	1807083	54	36	0.0
Lactobacillus paraplantarum	60520	species	6508258	118	32	0.0
Paraburkholderia graminis	60548	species	7508450	640	299	0.0
Burkholderia pyrrocinia	60550	species	15965745	845	306	0.0
Burkholderia vietnamiensis	60552	species	6930496	1833	152	5.97796e-06
Halogeometricum	60846	genus	3944467	2	0	0.0
Halogeometricum borinquense	60847	species	3944467	92	59	0.0
Cabassou virus	60879	species	11385	1	1	0.0
Phaeobacter gallaeciensis	60890	species	4540155	10432	3931	0.000150139
Desulfobacca	60892	genus	3282536	2	0	0.0
Desulfobacca acetoxidans	60893	species	3282536	9	0	0.0
Sanguibacter	60919	genus	4253413	48	0	0.0
Sanguibacter keddieii	60920	species	4253413	49	0	0.0
Shewanella woodyi	60961	species	5935403	8	0	0.0
Staphylococcus succinus	61015	species	2745675	100	68	0.0
Dehalococcoides	61434	genus	1412881	12	0	0.0
Dehalococcoides mccartyi	61435	species	1412881	254	49	0.0
Paenibacillus mucilaginosus	61624	species	8740689	39	0	0.0
Acholeplasma brassicae	61635	species	1877792	165	133	0.0
Enterobacter asburiae	61645	species	4561905	592	95	0.0
Lelliottia amnigena	61646	species	13557172	567	121	0.0
Pluralibacter gergoviae	61647	species	16305844	1185	181	0.0
Kluyvera intermedia	61648	species	14616114	486	18	0.0
Serratia ficaria	61651	species	5209973	378	12	9.32293e-06
Serratia rubidaea	61652	species	25132096	1767	210	0.0
Natronorubrum bangense	61858	species	4382412	164	105	0.0
Anomala cuprea entomopoxvirus	62099	species	245717	19	18	0.0
Acidiphilium multivorum	62140	species	4214744	61	0	0.0
Haloterrigena turkmenica	62320	species	5440782	4	0	0.0
Shewanella baltica	62322	species	5379488	533	60	2.05227e-14
Azoarcus sp. BH72	62928	species	4376040	1382	145	0.0
Acinetobacter baylyi ADP1	62977	leaf	3598621	214	136	0.0
Lactococcus virus bIL170	63118	species	31754	2	1	0.0
Geitlerinema	63132	genus	0	37	0	0.0
Zobellia galactanivorans	63186	species	5521712	625	473	0.0
Aquifex aeolicus	63363	species	1590791	1	0	0.0
Sodalis glossinidius	63612	species	4292502	16	0	0.0
Nostoc punctiforme PCC 73102	63737	leaf	9059191	989	368	0.0
Natrialba	63742	genus	4443643	3	0	0.0
Natronomonas	63743	genus	2831134	5	0	0.0
Sideroxydans lithotrophicus	63745	species	3003656	36	0	0.0
Halobacterium salinarum NRC-1	64091	leaf	2571010	172	0	0.0
Bacillus pseudomycoides	64104	species	11352265	409	197	0.0
Desulfurobacterium	64159	genus	1541968	3	0	0.0
Desulfurobacterium thermolithotrophum	64160	species	1541968	9	0	0.0
Streptococcus virus Sfi21	64186	species	40739	1	0	0.0
Xanthomonas oryzae pv. oryzae	64187	leaf	359535539	354	32	0.0
Synechococcus sp. CC9311	64471	species	2606748	6571	4587	6.49439e-05
Mycobacterium lepraemurium	64667	species	4050523	455	93	0.0
Borreliella	64895	genus	1247770	29	17	0.0
Borreliella bissettii	64897	species	1403443	1	0	0.0
Aquificaceae	64898	family	2192478	3	0	0.0
Mitsuaria	65047	genus	0	59	0	0.0
Corynebacterium ulcerans	65058	species	2534616	492	135	0.0
Halothece sp. PCC 7418	65093	species	4179170	1324	967	0.0
Euhalothece	65097	genus	3524308	68	0	0.0
Gloeothece citriformis PCC 7424	65393	leaf	6554169	2712	2099	0.0
Actinoalloteichus	65496	genus	0	82	0	0.0
Meiothermus	65551	genus	3409563	8	0	0.0
Sulfurospirillum deleyianum	65553	species	2306351	4	0	0.0
Desulfocapsa sulfexigens	65555	species	4023512	3	0	0.0
Pseudomonas knackmussii	65741	species	6162905	877	100	0.0
Komagataeibacter oboediens	65958	species	2642352	346	162	0.0
Acetobacter pomorum	65959	species	6161139	468	45	0.0
Wolbachia sp. wRi	66084	species	1445873	38	0	0.0
Carrot red leaf virus	66200	species	5723	1	1	0.0
Lachnoclostridium phytofermentans	66219	species	4847594	1	0	0.0
Rice grassy stunt tenuivirus	66266	species	25142	2	0	0.0
Pantoea stewartii	66269	species	5314092	253	50	0.0
Streptomyces luteoverticillatus	66425	species	7367863	883	524	0.0
Bacillus clausii KSM-K16	66692	leaf	4303871	99	67	0.0
Propionibacterium freudenreichii subsp. freudenreichii	66712	subspecies	2649166	130	7	0.0
Bacillus virus SPbeta	66797	species	134416	1	0	0.0
Sulfurospirillum multivorans	66821	species	3175729	174	0	0.0
Rhopalosiphum padi virus	66834	species	10011	1	1	0.0
Streptomyces aureoverticillatus	66871	species	9738430	854	504	0.0
Legionella waltersii	66969	species	3735697	167	119	0.0
Mycolicibacterium alvei	67081	species	6016846	503	281	0.0
BeAn 58058 virus	67082	species	163005	7	7	0.0
Streptomyces cavourensis	67258	species	15214232	1101	63	0.0
Streptomyces cinereoruber	67260	species	7516652	712	346	0.0
Streptomyces griseus subsp. griseus	67263	subspecies	7238194	475	210	0.0
Streptomyces alboflavus	67267	species	9967549	893	508	0.0
Streptomyces griseorubiginosus	67304	species	18738405	1592	808	0.0
Streptomyces prasinus	67345	species	7647592	650	355	0.0
Psychromonas	67572	genus	4559598	9	0	0.0
Rheinheimera	67575	genus	0	5	0	0.0
Streptomyces viridosporus	67581	species	7280536	5	0	0.0
Equine adenovirus 2	67603	leaf	33090	2	2	0.0
Edwardsiella ictaluri	67780	species	3812301	561	73	0.0
Thermodesulfobacteria	67799	class	1906882	4	0	0.0
Citrobacter farmeri	67824	species	5715629	173	58	0.0
Citrobacter rodentium	67825	species	5444283	33	0	0.0
Citrobacter werkmanii	67827	species	25023890	730	61	0
Actinobacillus succinogenes	67854	species	2319663	4	0	0.0
Kitasatospora albolonga	68173	species	8027788	1002	285	0.0
Streptomyces antimycoticus	68175	species	11000615	1066	507	1.1388e-05
Streptomyces bacillaris	68179	species	7888441	575	121	0.0
Streptomyces cyaneogriseus	68192	species	7762396	9	0	0.0
Streptomyces fulvissimus	68202	species	7905758	4	0	0.0
Streptomyces fungicidicus	68203	species	7667496	705	350	0.0
Streptomyces globosus	68209	species	7535750	823	448	0.0
Streptomyces griseochromogenes	68214	species	10764674	842	494	0.0
Streptomyces olivoreticuli	68246	species	8809793	6	0	0.0
Streptomyces pactum	68249	species	8550793	705	373	0.0
Streptomyces spectabilis	68270	species	19312825	1692	517	0.0
Streptomyces violaceusniger	68280	species	11138313	10	0	0.0
Mesorhizobium	68287	genus	6950930	1122	120	0.0
Cyclobacterium	68288	genus	6221273	7	0	0.0
Thermoanaerobacterales	68295	order	2730087	26	0	0.0
Syntrophomonadaceae	68298	family	2670877	1	0	0.0
Deferribacteres	68337	class	2627038	8	0	0.0
Wiseana iridescent virus	68347	leaf	205791	17	11	0.0
Streptomyces albulus	68570	species	18708619	1751	140	0.0
Cupriavidus basilensis	68895	species	8421483	1434	791	0.0
Deinococcus geothermalis	68909	species	3247018	6	0	0.0
Thermales	68933	order	2498247	67	0	0.0
Methanopyrales	68985	order	1694969	1	0	0.0
Thermococcus kodakarensis KOD1	69014	leaf	2088737	39	24	0.0
Enterobacter cancerogenus	69218	species	9789085	382	72	0.0
Lelliottia nimipressuralis	69220	species	4826853	245	63	0.0
Dickeya paradisiaca	69223	species	4679450	25	0	0.0
Phyllobacteriaceae	69277	family	6950930	183	0	0.0
Pseudomonas sp. VLB120	69328	species	5966222	470	178	0
Curtobacterium pusillum	69373	species	4541048	720	344	0.0
Caulobacter henricii	69395	species	3957288	704	421	0.0
Natrinema pellirubrum	69525	species	4354100	7	0	0.0
Natrinema pallidum	69527	species	3778093	213	96	0.0
Moritella yayanosii	69539	species	4433651	209	126	0.0
Desulfuromonadales	69541	order	4166387	182	0	0.0
Cryobacterium	69578	genus	0	65	0	0.0
Enterobacteria phage RB27	69609	species	165179	9	8	0.0
Sulfurisphaera ohwakuensis	69656	species	2803915	50	25	0.0
Hyphomonadaceae	69657	family	3537971	59	0	0.0
Caulobacter sp. FWC26	69665	species	4869030	761	373	4.70012e-255
Caulobacter mirabilis	69666	species	4577265	998	631	0
Selenomonas sputigena	69823	species	2568361	1	0	0.0
Xanthomonas arboricola pv. pruni	69929	leaf	5141998	571	190	0.0
Azotobacter salinestris	69964	species	5292366	1106	416	0.0
Macrococcus	69965	genus	2219737	7	0	0.0
Macrococcus caseolyticus	69966	species	2219737	65	17	0.0
Staphylococcus condimenti	70255	species	8011058	410	2	0.0
Staphylococcus piscifermentans	70258	species	2613271	104	60	0.0
Acinetobacter dispersus	70348	species	4024840	214	128	0.0
Frateuria	70411	genus	3603458	9	0	0.0
Epiphyas postvittana nucleopolyhedrovirus	70600	species	118584	4	1	0.0
Pyrococcus horikoshii OT3	70601	leaf	1738505	12	11	0.0
Hydrogenophilus	70774	genus	0	4	0	0.0
Pseudomonas plecoglossicida	70775	species	11758774	983	422	0.0
Nodularia spumigena	70799	species	5386612	46	0	0.0
Salmonella enterica subsp. enterica serovar Minnesota	70803	leaf	5004825	7	2	0.0
Shewanella oneidensis	70863	species	5131424	11	0	0.0
Shewanella pealeana	70864	species	5174581	8	0	0.0
Haemophilus influenzae Rd KW20	71421	leaf	1830138	9	4	0.0
Mesorhizobium amorphae	71433	species	7343952	30	0	0.0
Brenneria	71655	genus	4891702	31	0	0.0
Waddlia	71666	genus	2131905	2	0	0.0
Waddlia chondrophila	71667	species	2131905	1	0	0.0
Thermococcus gorgonarius	71997	species	1674122	11	6	0.0
Thermococcus pacificus	71998	species	1785673	27	25	0.0
Kocuria palustris	71999	species	2854447	674	420	0.0
Kocuria rhizophila	72000	species	2697540	779	0	0.0
Citromicrobium	72173	genus	0	16	0	0.0
Armadillidium vulgare iridescent virus	72201	leaf	220222	9	8	0.0
Thiotrichales	72273	order	3605289	25	0	0.0
Pseudomonadales	72274	order	7879796	873	0	0.0
Alteromonadaceae	72275	family	4602231	132	0	0.0
Ectothiorhodospiraceae	72276	family	3152919	164	0	0.0
Helicobacteraceae	72293	family	1745778	6	0	0.0
Campylobacteraceae	72294	family	2414389	32	0	0.0
Bacillus vallismortis	72361	species	12174521	221	91	0.0
Klebsiella pneumoniae subsp. pneumoniae	72407	subspecies	236689933	142	32	0
Streptococcus virus Sfi19	72638	species	37370	1	0	0.0
Staphylococcus capitis subsp. capitis	72758	subspecies	2503265	103	63	0.0
Tessaracoccus	72763	genus	0	96	0	0.0
Thermococcus siculi	72803	species	2029167	34	22	0.0
Aeromonas encheleia	73010	species	4542521	651	295	0.0
Dechloromonas	73029	genus	4501104	70	0	0.0
Streptomyces seoulensis	73044	species	6426245	619	351	0.0
Thiocystis violascens	73141	species	5017071	30	0	0.0
Streptococcus phage TP-J34	73422	species	45606	1	0	0.0
Methylocaldum	73778	genus	0	7	0	0.0
Thermaerobacter	73918	genus	2844696	41	0	0.0
Thermaerobacter marianensis	73919	species	2844696	9	0	0.0
Roseovarius	74030	genus	4203542	374	2	0.0
Antarctobacter	74032	genus	0	3	0	0.0
Antarctobacter heliothermus	74033	species	5331190	6265	4493	5.74411e-05
Photobacterium profundum	74109	species	6403280	9	0	0.0
Verrucomicrobia	74201	phylum	3223054	11	0	0.0
Brevundimonas subvibrioides	74313	species	3445263	19	0	0.0
Maricaulis	74317	genus	3368780	35	0	0.0
Maricaulis maris	74318	species	3368780	25	0	0.0
Buzura suppressaria nucleopolyhedrovirus	74320	species	120420	2	2	0.0
Brevundimonas mediterranea	74329	species	3383373	604	314	0.0
Gracilibacillus	74385	genus	0	1	0	0.0
Collinsella aerofaciens	74426	species	9209673	3971	1491	0.00125105
Prochlorococcus marinus str. MIT 9312	74546	leaf	1709204	169	75	0.0
Prochlorococcus marinus str. MIT 9313	74547	leaf	2410873	3511	2630	1.55147e-31
Choristoneura fumiferana DEF multiple nucleopolyhedrovirus	74660	species	131160	3	3	0.0
Entomoplasma freundtii	74700	species	838114	46	36	0.0
Frankiaceae	74712	family	7497934	79	0	0.0
Pseudomonas balearica	74829	species	4383480	820	347	3.37969e-06
Ferroplasma	74968	genus	1935211	1	0	0.0
Ferroplasma acidiphilum	74969	species	1826943	27	13	0.0
Paraburkholderia caribensis	75105	species	9482704	2131	295	0.0
Streptomyces autolyticus	75293	species	10184660	794	144	4.11686e-169
Rhodanobacter	75309	genus	0	63	0	0.0
Vibrio phage KVP40	75320	leaf	244834	8	8	0.0
Thiomonas intermedia K12	75379	leaf	3462095	1039	665	0.0
Micropruina glycogenica	75385	species	3844677	627	393	1.0313e-05
Pseudomonas libanensis	75588	species	6282445	287	88	0.0
Pseudomonas mandelii	75612	species	7188564	3	0	0.0
Campylobacter lanienae	75658	species	1594554	131	0	1.24337e-05
Oxalobacteraceae	75682	family	4943362	351	11	0.0
Neptunomonas	75687	genus	0	3	0	0.0
Castellaniella defragrans	75697	species	3952818	86	0	0.0
Wheat yellow mosaic virus	75746	species	11295	1	1	0.0
Rhodocyclaceae	75787	family	4267117	248	0	0.0
Baboon orthoreovirus	75888	species	22435	1	1	0.0
Thermocrinis	75905	genus	1500577	2	0	0.0
Thermocrinis ruber	75906	species	1521037	59	46	0.0
Mannheimia	75984	genus	2509826	19	0	0.0
Mannheimia haemolytica	75985	species	2625329	315	176	0
Halothece	76023	genus	0	68	0	0.0
Aromatoleum aromaticum EbN1	76114	leaf	4727255	1037	636	4.14459e-33
Prevotella enoeca	76123	species	2861432	90	61	0.0
Vibrio rumoiensis	76258	species	4207152	203	114	0.0
Nostoc sp. ATCC 53789	76335	species	8653730	1016	364	0.0
Beet soil-borne mosaic virus	76343	species	14744	1	1	0.0
Campylobacter hominis	76517	species	1714951	4	0	0.0
Cellulophaga baltica	76594	species	4597822	33	0	0.0
Mycoplasma gallopavonis	76629	species	1028044	63	59	0.0
Thermobacillus	76632	genus	4355525	3	0	0.0
Mycetocola	76634	genus	0	2	0	0.0
Roseateles depolymerans	76731	species	5681722	1610	916	1.62791e-49
Pseudomonas orientalis	76758	species	29710730	1380	276	0.0
Pseudomonas monteilii	76759	species	5972603	2328	441	1.37136e-38
Pseudomonas veronii	76761	species	14157931	1111	268	0.000149691
Xanthomonas citri pv. aurantifolii	76802	leaf	20540496	172	17	0.0
Myroides	76831	genus	0	70	4	0.0
Myroides odoratimimus	76832	species	8395778	613	72	0
Actinobaculum	76833	genus	0	3	0	0.0
Solibacillus silvestris	76853	species	3984229	133	77	0.0
Fusobacterium nucleatum subsp. nucleatum	76856	subspecies	4413111	268	31	0.0
Fusobacterium nucleatum subsp. polymorphum	76857	subspecies	7598824	416	127	0.0
Fusobacterium nucleatum subsp. animalis	76859	subspecies	4860157	272	62	0.0
Streptococcus constellatus	76860	species	1954077	22	0	0.0
Pseudomonas putida GB-1	76869	leaf	6078430	312	12	0.0
Asticcacaulis	76890	genus	4308776	30	0	0.0
Caulobacteraceae	76892	family	4141461	430	0	0.0
Helicobacter typhlonius	76936	species	1920832	96	65	0.0
Sphingobium herbicidovorans	76947	species	4240798	536	258	0.0
Wolbachia endosymbiont of Drosophila simulans	77038	species	1288696	16	0	0.0
Wolbachia endosymbiont of Onchocerca volvulus	77551	species	960618	1	0	0.0
Xanthobacter autotrophicus Py2	78245	leaf	5625098	1193	736	0
Parascardovia denticolens	78258	species	1890857	13	0	0.0
Scardovia inopinata	78259	species	1797862	17	0	0.0
Pseudomonas mosselii	78327	species	11493253	1058	268	0.0
Mycobacterium canettii	78331	species	4482059	5	0	0.0
Bifidobacterium gallinarum	78344	species	2414462	333	170	0.0
Pectobacterium odoriferum	78398	species	10033833	383	70	0.0
Streptococcus viridans	78535	species	1998575	68	27	0.0
Streptococcus virus Sfi11	78541	species	39807	1	0	0.0
Asticcacaulis excentricus	78587	species	4308776	538	317	0.0
Desulfosporosinus	79206	genus	5242609	7	0	0.0
Desulfosporosinus meridiei	79209	species	4873567	5	0	0.0
Paenibacillus chitinolyticus	79263	species	6509090	207	144	0.0
Chitinophaga	79328	genus	9127347	22	0	0.0
Chitinophaga pinensis	79329	species	9127347	1050	213	0.0
Heliorestis	79598	genus	0	6	0	0.0
Denitrobacterium	79603	genus	0	2	0	0.0
Denitrobacterium detoxificans	79604	species	2446250	186	127	0.0
Rat cytomegalovirus Maastricht	79700	leaf	230138	4	4	0.0
Bacillus clausii	79880	species	4303871	272	126	0.0
Bacillus gibsonii	79881	species	4100094	18	0	0.0
Bacillus horikoshii	79883	species	4295882	156	107	0.0
Bacillus pseudofirmus	79885	species	4249248	2	0	0.0
Methanothermobacter marburgensis str. Marburg	79929	leaf	1639135	16	9	0.0
Erwinia pyrifoliae	79967	species	4072846	223	33	0.0
Equid alphaherpesvirus 3	80341	species	151601	1	1	0.0
Thioflavicoccus mobilis	80679	species	4137521	48	0	0.0
Haliangium ochraceum	80816	species	9446314	30	0	0.0
Burkholderiales	80840	order	6876513	3757	53	0.0
Herbaspirillum rubrisubalbicans	80842	species	5611261	979	57	0.0
Wolbachia endosymbiont of Brugia malayi	80849	species	1080084	61	2	0.0
Aliivibrio wodanis	80852	species	4635126	243	172	0.0
Moritella viscosa	80854	species	5093989	245	143	0.0
Comamonadaceae	80864	family	5361178	1613	117	0.0
Delftia	80865	genus	6767514	324	0	0.0
Delftia acidovorans	80866	species	6767514	47	0	0.0
Acidovorax avenae	80867	species	5482170	70	0	0.0
Acidovorax citrulli	80869	species	5352772	2854	422	2.0751e-06
Hyphomonas neptunium	81032	species	3705021	24	0	0.0
Entomoplasma melaleucae	81459	species	845295	76	52	0.0
Mesoplasma lactucae ATCC 49193	81460	leaf	1674858	145	84	0.0
Thermanaerovibrio	81461	genus	1848474	2	0	0.0
Thermanaerovibrio acidaminovorans	81462	species	1848474	4	0	0.0
Frateuria aurantia	81475	species	3603458	33	0	0.0
Rhodoferax antarcticus	81479	species	4055436	1235	838	5.33529e-05
Methylovorus	81682	genus	3082007	32	0	0.0
Leuconostocaceae	81850	family	2480460	11	0	0.0
Enterococcaceae	81852	family	2918008	9	0	0.0
Rhizobiaceae	82115	family	6287308	656	3	0.0
Streptococcus pluranimalium	82348	species	4311546	146	32	0.0
Paracoccus pantotrophus	82367	species	4409379	3693	1749	1.50611e-05
Microbacterium oxydans	82380	species	7731180	1182	617	2.90403e-36
Cupriavidus gilardii	82541	species	5578743	78	0	0.0
Cupriavidus pauculus	82633	species	13241952	2560	1400	6.11906e-06
Pseudanabaena sp. PCC 7367	82654	species	4885680	571	433	0.0
Lactobacillus nagelii	82688	species	2547117	121	96	0.0
Salmonella enterica subsp. enterica serovar Muenster	82689	leaf	5000356	1	0	0.0
Buttiauxella	82976	genus	0	1	0	0.0
Leminorella	82980	genus	0	6	0	0.0
Obesumbacterium	82982	genus	0	14	0	0.0
Obesumbacterium proteus	82983	species	5011796	228	66	0.0
Pragia	82984	genus	0	5	0	0.0
Pragia fontium	82985	species	8133333	326	60	0.0
Tatumella	82986	genus	0	6	0	0.0
Tatumella ptyseos	82987	species	3588228	174	98	0.0
Serratia plymuthica	82996	species	5447150	1041	211	1.76595e-05
Melanoplus sanguinipes entomopoxvirus	83191	species	236120	11	11	0.0
Mycobacteroides immunogenum	83262	species	11178626	828	0	0.0
Aminobacter aminovorans	83263	species	6890726	1115	585	0.0
Mycobacterium tuberculosis CDC1551	83331	leaf	4403837	1	0	0.0
Escherichia coli O157:H7	83334	leaf	128115015	6	4	0.0
gamma proteobacterium HdN1	83406	species	4587455	387	285	1.62629e-05
Melittangium boletus	83453	species	9910441	31	0	0.0
Myxococcus stipitatus	83455	species	10350586	17	0	0.0
Corallococcus	83461	genus	10080619	34	0	0.0
Parachlamydia	83551	genus	3072383	2	0	0.0
Parachlamydia acanthamoebae	83552	species	3072383	2	0	0.0
Chlamydia psittaci	83554	species	1247799	81	22	0.0
Chlamydia abortus	83555	species	1144377	113	45	0.0
Chlamydia pneumoniae	83558	species	1232226	44	29	0.0
Chlamydia suis	83559	species	5436384	141	12	0.0
Chlamydia muridarum	83560	species	4293690	42	23	0.0
Simkania negevensis	83561	species	2628375	1	0	0.0
Desulfosarcina ovata	83564	species	16043778	1270	386	6.46882e-49
Luteimonas	83614	genus	0	74	0	0.0
Stenotrophomonas nitritireducens	83617	species	4541729	655	157	0.0
Pseudoxanthomonas	83618	genus	3435801	59	0	0.0
Leclercia	83654	genus	0	154	6	0.0
Leclercia adecarboxylata	83655	species	50513994	1356	291	2.60482e-06
Streptomyces tsukubensis	83656	species	16653528	1281	723	0.0
Nocardiopsaceae	83676	family	5543981	127	0	0.0
Thermobifida	83677	genus	3642249	7	0	0.0
Nonomuraea	83681	genus	0	78	0	0.0
Lactobacillus amylolyticus	83683	species	3237230	114	1	0.0
Lactobacillus delbrueckii subsp. delbrueckii	83684	subspecies	5833252	24	10	0.0
Succinivibrionaceae	83763	family	0	2	0	0.0
Succinivibrio	83770	genus	0	3	0	0.0
Succinivibrio dextrinosolvens	83771	species	3468545	154	110	0.0
Kineosporiaceae	83778	family	4956672	67	0	0.0
Clostridium aceticum	84022	species	4207037	161	119	0.0
Clostridium autoethanogenum	84023	species	8704651	1	0	0.0
Pseudoclostridium thermosuccinogenes	84032	species	4731216	131	111	0.0
Gordonia alkanivorans	84096	species	4979656	630	334	0.0
Coriobacteriaceae	84107	family	2115681	15	0	0.0
Slackia	84108	genus	3165038	6	0	0.0
Slackia heliotrinireducens	84110	species	3165038	251	0	0.0
Eggerthella	84111	genus	3632260	13	0	0.0
Eggerthella lenta	84112	species	3632260	376	186	4.73032e-204
Gemella sanguinis	84135	species	1796606	108	81	0.0
Magnetospirillum magneticum	84159	species	4967148	52	0	0.0
Microbacterium chocolatum	84292	species	3168630	638	372	0.000106147
Brachyspira intermedia	84377	species	3308048	3	0	0.0
Brachyspira murdochii	84378	species	3241804	2	0	0.0
Hippea	84404	genus	1694430	3	0	0.0
Hippea maritima	84405	species	1694430	1	0	0.0
Virgibacillus	84406	genus	0	10	0	0.0
Lysobacter antibioticus	84531	species	11681564	1966	690	0.0
Sodalis	84565	genus	4402821	24	0	0.0
Sphingobacteriaceae	84566	family	5001562	98	1	0.0
Pedobacter	84567	genus	5167383	39	1	0.0
Synechococcus sp. WH 8102	84588	species	2434428	92311	13074	0.0427582
Taylorella asinigenitalis	84590	species	1638559	7	0	0.0
Verrucosispora	84593	genus	6732271	14	0	0.0
Gordonia polyisoprenivorans	84595	species	5844299	35	0	0.0
Aeromonadaceae	84642	family	5684342	387	0	0.0
Beutenbergia	84756	genus	4669183	24	0	0.0
Beutenbergia cavernae	84757	species	4669183	35	0	0.0
Desulfotalea psychrophila	84980	species	3659634	5	0	0.0
Acidimicrobiia	84992	class	3494169	15	0	0.0
Acidimicrobiales	84993	order	3494169	90	0	0.0
Acidimicrobiaceae	84994	family	2158157	3	0	0.0
Rubrobacteria	84995	class	3225748	24	0	0.0
Rubrobacterales	84996	order	3225748	85	0	0.0
Rubrobacteraceae	84997	family	3225748	11	0	0.0
Coriobacteriia	84998	class	2427001	67	0	0.0
Coriobacteriales	84999	order	1903794	105	0	0.0
Sphaerobacterales	85001	order	3993764	23	0	0.0
Sphaerobacteraceae	85002	family	3993764	1	0	0.0
