name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Roseateles	93681	genus	0	479	0	0.0
Roseivivax	93682	genus	0	52	0	0.0
Thermotoga naphthophila	93930	species	1809823	1	0	0.0
Shewanella japonica	93973	species	4975677	495	303	0.0
Shewanella sp. ANA-3	94122	species	5251146	480	193	0.000369484
Ramlibacter tataouinensis	94132	species	4070193	12738	6327	0.000220443
Dyadobacter fermentans	94254	species	6967790	16	0	0.0
Bordetella petrii	94624	species	5287950	3269	1731	1.71633e-63
Methanosarcinales	94695	order	3916698	9	0	0.0
Burkholderia stabilis	95485	species	16249051	1452	408	0.0
Burkholderia cenocepacia	95486	species	7744804	6522	1048	4.27244e-05
Methylomicrobium buryatense	95641	species	4998879	502	229	0
Candidatus Saccharibacteria	95818	phylum	0	65	39	0.0
Legionella fallonii	96230	species	4434890	18	0	0.0
Cupriavidus oxalaticus	96344	species	15265584	7728	2024	2.4205e-05
Flavobacterium psychrophilum	96345	species	2803807	1068	609	0.0
Desulfococcus oleovorans Hxd3	96561	leaf	3944167	442	308	0.0
Thauera chlorobenzoica	96773	species	3735506	3162	1314	0.000139022
Vitreoscilla sp. C1	96942	species	2610419	1560	1112	0.0
Ruegeria	97050	genus	4601048	26	0	0.0
Halobacteriovorax marinus	97084	species	3437906	283	51	0.0
Heterosigma akashiwo virus 01	97195	species	274793	6	6	0.0
Lactobacillus mucosae	97478	species	2434610	1	0	0.0
arsenite-oxidising bacterium NT-25	97707	species	4737957	791	5	0
Bacillus sp. OxB-1	98228	species	3594618	138	98	0.0
Salmonella enterica subsp. enterica serovar Dublin	98360	leaf	40443907	10	0	0.0
Buchnera aphidicola (Schizaphis graminum)	98794	leaf	653353	104	51	0.0
Buchnera aphidicola (Tuberolachnus salignus)	98804	leaf	430464	33	22	0.0
Tetrasphaera	99479	genus	0	20	0	0.0
Calothrix sp. PCC 7507	99598	species	7023215	283	135	0.0
Streptococcus dysgalactiae subsp. dysgalactiae	99822	subspecies	2201894	30	13	0.0
Epizootic haematopoietic necrosis virus	100217	species	127011	1	0	0.0
Bohle iridovirus	100220	species	103531	1	0	0.0
Austwickia chelonae	100225	species	3631970	437	256	0.0
Streptomyces coelicolor A3(2)	100226	leaf	17722511	968	6	0.0
Chloroherpeton thalassium	100716	species	3293456	7	0	0.0
Wolbachia endosymbiont of Onchocerca ochengi	100901	species	957990	76	4	0.0
Aequorivita sublithincola	101385	species	3520671	23	0	0.0
Rhodococcus jostii RHA1	101510	leaf	9702737	686	257	0.0
Pseudomonas alcaliphila	101564	species	5340293	14	0	0.0
Burkholderia ubonensis	101571	species	7189071	3635	689	1.00925e-312
Thysanoplusia orichalcea nucleopolyhedrovirus	101850	species	132978	2	2	0.0
Collinsella	102106	genus	0	16	0	0.0
Stanieria	102115	genus	5544990	4	0	0.0
Stanieria cyanosphaera	102116	species	5544990	4	0	0.0
Desulfallas gibsoniae	102134	species	4855529	2	0	0.0
Gloeocapsa	102231	genus	0	1	0	0.0
Cyanobacterium	102234	genus	4176973	3	0	0.0
Helicobacter pylori F32	102608	leaf	1581461	16	8	0.0
Helicobacter pylori J166	102611	leaf	1650561	1	1	0.0
Helicobacter pylori SS1	102617	leaf	1624943	2	0	0.0
Helicobacter pylori NCTC 11637 = CCUG 17874 = ATCC 43504	102618	leaf	1680937	9	0	0.0
Streptococcus infantarius	102684	species	2008249	290	4	0.000998341
Nostoc sp. PCC 7120 = FACHB-418	103690	species	7211789	243	113	0.0
Actinosynnema pretiosum subsp. pretiosum	103721	subspecies	8340266	869	41	0.0
Saccharothrix espanaensis	103731	species	9360653	85	0	0.0
Saccharothrix syringae	103733	species	10929570	1175	722	0.0
Pseudomonas syringae pv. actinidiae	103796	leaf	39958995	667	51	0.0
Enterobacteria phage phiP27	103807	species	42575	2	0	0.0
Rhodococcus pyridinivorans	103816	species	5590512	898	177	0.00013951
Bordetella hinzii	103855	species	63864402	11352	1468	1.48278e-06
Pseudomonas frederiksbergensis	104087	species	18923076	1956	829	0.0
Acetobacter tropicalis	104102	species	4139662	296	166	0.0
Streptomonospora	104204	genus	0	18	0	0.0
Cellulophaga	104264	genus	4462483	10	0	0.0
Tenacibaculum	104267	genus	3435971	15	0	0.0
Tenacibaculum mesophilum	104268	species	3358580	643	441	0
Microbacterium foliorum	104336	species	7186924	1305	620	0.0
Anatid alphaherpesvirus 1	104388	species	158091	1	1	0.0
Serratia sp. ATCC 39006	104623	species	9943513	766	0	0.0
Helicobacter suis	104628	species	1694897	82	65	0.0
Lactobacillus frumenti	104955	species	1752928	57	29	0.0
Ralstonia mannitolilytica	105219	species	14753983	7570	769	4.09156e-05
Nitrosococcus watsonii C-113	105559	leaf	3373286	303	192	0.0
Methylibium petroleiphilum	105560	species	4643639	262	0	0.0
Acidilobus	105850	genus	1496453	20	0	0.0
Pelistega	106146	genus	0	8	0	0.0
Staphylococcus virus phiETA	106284	species	43081	2	0	0.0
Frankia casuarinae	106370	species	5433628	547	350	0
Cupriavidus	106589	genus	8611896	3206	180	0.0
Cupriavidus necator	106590	species	11656048	4608	1240	0.0
Ensifer	106591	genus	6094027	57	0	0.0
Ensifer adhaerens	106592	species	14690474	1825	794	0.0
Thioalkalivibrio	106633	genus	3741211	170	0	0.0
Thioalkalivibrio versutus	106634	species	2969361	946	521	0.0
Acinetobacter bereziniae	106648	species	4509124	710	442	0.000130035
Acinetobacter guillouiae	106649	species	4648418	623	345	4.20025e-05
Acinetobacter nosocomialis	106654	species	3824973	1535	366	6.25168e-05
Tenacibaculum maritimum	107401	species	3435971	391	40	0.0
Methylomonas sp. LW13	107637	species	5233523	977	659	9.66544e-05
Opitutus terrae	107709	species	5957605	16	0	0.0
Buchnera aphidicola str. APS (Acyrthosiphon pisum)	107806	leaf	655725	52	0	0.0
Thioalkalivibrio paradoxus	108010	species	3756729	40	0	0.0
Thermoanaerobacter italicus	108150	species	2451061	1	0	0.0
Salmonella enterica subsp. enterica serovar Newport	108619	leaf	38495247	6	2	2.07233e-21
Acinetobacter ursingii	108980	species	3568996	555	350	0
Acinetobacter schindleri	108981	species	19805411	2277	463	0.000139791
Desulfotalea	109168	genus	3659634	4	0	0.0
Rickettsia monacensis	109232	species	1353450	48	16	0.0
Halothiobacillus	109262	genus	2582886	40	0	0.0
Leptotrichia trevisanii	109328	species	8459945	355	71	0.0
Wolbachia endosymbiont of Drosophila mauritiana	109663	species	2547057	152	0	0.0
Lactobacillus jensenii	109790	species	3281968	183	106	0.0
Sinorhizobium medicae	110321	species	6817576	41	0	0.0
Teseptimavirus	110456	genus	38922	2	1	0.0
Mycolicibacterium vanbaalenii	110539	species	6491865	22	0	0.0
Synechococcus sp. CC9605	110662	species	2510659	753	370	1.32678e-47
Leifsonia	110932	genus	2635288	9	0	0.0
Rathayibacter festucae	110937	species	4359758	905	280	0.0
Actinomyces radicidentis	111015	species	3051613	467	243	0.0
Muricauda	111500	genus	3842422	2	0	0.0
Muricauda ruestringensis	111501	species	3842422	11	0	0.0
Stanieria cyanosphaera PCC 7437	111780	leaf	5544990	338	214	0.000102328
Leptolyngbya sp. PCC 7376	111781	species	5125950	253	202	0
Sulfurisphaera tokodaii	111955	species	2694756	2	0	0.0
Streptococcus virus 7201	112023	species	35466	1	1	0.0
Chryseobacterium joostei	112234	species	4890621	416	226	0.0
Streptococcus australis	113107	species	4090101	204	86	4.81571e-216
Bathymodiolus septemdierum thioautotrophic gill symbiont	113267	species	1469434	3	0	0.0
Spodoptera frugiperda ascovirus 1a	113370	species	156922	2	2	0.0
Geoglobus ahangari	113653	species	1770093	35	18	0.0
Pediococcus inopinatus	114090	species	2312041	89	58	0.000164274
Candidatus Carsonella	114185	genus	163199	3	0	0.0
Candidatus Carsonella ruddii	114186	species	163199	20	0	0.0
Desulfurococcales	114380	order	1488926	1	0	0.0
Lactococcus phage ul36	114416	species	36798	2	0	0.0
Ovine mastadenovirus A	114424	species	33034	1	0	0.0
Bovine adenovirus 2	114429	leaf	33034	1	0	0.0
Ovine adenovirus 7	114430	leaf	29576	1	0	0.0
Mogibacterium diversum	114527	species	1815831	67	48	0.000104928
Haloferax alexandrinus	114529	species	3706983	207	49	0.0
Bradyrhizobium sp. ORS 278	114615	species	7456587	1234	638	0.0
Methylobacterium nodulans	114616	species	8839022	27	0	0.0
Alkaliphilus	114627	genus	4026562	2	0	0.0
Mycoplasma columbinasale	114880	species	849456	60	48	0.0
Mycoplasma columbinum	114881	species	776661	90	59	0.0
Mycoplasma maculosum	114885	species	919297	83	71	0.0
Carrot thin leaf virus	114922	species	9491	1	1	0.0
Pasteurella multocida subsp. septica	115545	subspecies	4797955	60	11	0.0
Halomonas hydrothermalis	115561	species	3933432	913	553	7.29857e-05
Chlamydia pneumoniae AR39	115711	leaf	1229853	39	2	0.0
Leuconostoc gelidum subsp. gasicomitatum	115778	subspecies	1924384	105	48	0.0
Bradyrhizobium sp. ORS 285	115808	species	7797098	1329	665	0.0
Salmonella enterica subsp. enterica serovar Montevideo	115981	leaf	13902124	3	0	0.0
Aeromonas virus 44RR2	115987	species	173591	7	2	0.0
Vibrio phage nt-1	115992	leaf	247511	62	42	0.0
Micropruina	116071	genus	0	38	0	0.0
Caloranaerobacter azorensis	116090	species	2539490	172	121	0.0
Pseudoalteromonas sp. A25	116092	species	4737839	426	232	0.0
Streptomyces coeruleorubidus	116188	species	9335698	605	295	0.0
Sphingopyxis alaskensis	117207	species	3373713	34	0	0.0
Salmonella enterica subsp. enterica serovar Ohio	117541	leaf	4855771	17	15	0.0
Flavobacteriia	117743	class	2877361	59	0	0.0
Sphingobacteriia	117747	class	5001562	26	0	0.0
Desulfurellaceae	117942	family	1757211	3	0	0.0
Denitrovibrio	117999	genus	3222077	4	0	0.0
Denitrovibrio acetiphilus	118000	species	3222077	3	0	0.0
Chrysiogenetes	118001	class	2928377	8	0	0.0
Methanobacterium congolense	118062	species	2469575	65	52	0.0
Buchnera aphidicola (Diuraphis noxia)	118101	leaf	636266	73	48	0.0
Buchnera aphidicola (Rhopalosiphum maidis)	118109	leaf	642929	75	39	0.0
Buchnera aphidicola (Schlechtendalia chinensis)	118110	leaf	607835	44	25	0.0
Pleurocapsa sp. PCC 7327	118163	leaf	4986817	211	173	0.0
Oscillatoria acuminata	118323	species	7804270	2	0	0.0
Brucellaceae	118882	family	4081310	42	0	0.0
Sulfolobaceae	118883	family	2490348	3	1	0.0
Deinococcales	118964	order	3978081	192	0	0.0
Coxiellaceae	118968	family	2072642	17	0	0.0
Legionellales	118969	order	7707876	19	0	0.0
Rhodobiaceae	119043	family	3914745	31	0	0.0
Filomicrobium	119044	genus	0	7	0	0.0
Methylobacteriaceae	119045	family	7385556	289	0	0.0
Burkholderiaceae	119060	family	8055234	2787	18	0.0
Hydrogenophilales	119069	order	0	28	0	0.0
Aerococcus sanguinicola	119206	species	2033849	131	88	0.0
Cupriavidus metallidurans	119219	species	6913352	8199	1563	0.000960695
Pseudothermotoga thermarum	119394	species	2039943	1	0	0.0
Syntrophobacter fumaroxidans	119484	species	4990251	10	0	0.0
Rhodobaca	119541	genus	0	2	0	0.0
Streptococcus dysgalactiae subsp. equisimilis	119602	subspecies	22009311	156	29	0.0
Francisella tularensis subsp. tularensis	119856	subspecies	3760584	9	0	0.0
Francisella tularensis subsp. holarctica	119857	subspecies	13251988	6	1	0.0
Bacillus sonorensis	119858	species	4832293	130	91	8.8251e-05
Marinomonas mediterranea	119864	species	4684316	5	0	0.0
Salmonella enterica subsp. enterica serovar Choleraesuis	119912	leaf	4751585	4	0	0.0
Acidithiobacillus	119977	genus	3119226	79	1	0.0
Propionibacterium australiense	119981	species	3044331	371	207	0.0
Zymomonas mobilis subsp. mobilis	120045	subspecies	6470200	66	11	0.0
Sphingobium cloacae	120107	species	4547566	858	462	0
Streptococcus phage MM1	120574	species	40248	1	0	0.0
Brucella pinnipedialis	120576	species	3399268	10	0	0.0
Brucella ceti	120577	species	3277789	3	0	0.0
Methylocella	120652	genus	4305430	33	0	0.0
Treponema sp. OMZ 804	120683	species	2980180	87	51	0.0
Dyadobacter	120831	genus	6967790	13	0	0.0
Roseiflexus	120961	genus	5723298	3	0	0.0
Roseiflexus castenholzii	120962	species	5723298	10	0	0.0
Pyrobaculum arsenaticum	121277	species	2121076	1	0	0.0
Pseudarthrobacter sulfonivorans	121292	species	5056151	692	319	0.0
Pannonibacter phragmitetus	121719	species	5530656	1246	528	0
Haloterrigena	121871	genus	5440782	3	0	0.0
Pectobacterium	122277	genus	5767150	297	34	0.0
Pseudomonas psychrophila	122355	species	5313922	1003	696	0.000949188
Thermococcus sp. P6	122420	species	1522818	33	22	0.0
Neisseria meningitidis MC58	122586	leaf	2272360	39	0	0.0
Neisseria meningitidis Z2491	122587	leaf	2184406	17	0	0.0
Norovirus GI	122928	leaf	30758	1	1	0.0
Persephonella marina EX-H1	123214	leaf	1983966	100	76	0.0
Pasteurella multocida subsp. gallicida	123812	subspecies	2325350	19	6	0.0
Bordetella trematum	123899	species	13283248	7074	64	2.87825e-05
Roseomonas	125216	genus	0	72	0	0.0
Ornithinimicrobium	125287	genus	0	69	0	0.0
Beutenbergiaceae	125316	family	4669183	13	0	0.0
Providencia alcalifaciens	126385	species	8033032	782	323	0.0
Mycolicibacterium doricum	126673	species	4029398	537	305	0.00013961
Thermotoga sp. RQ7	126738	species	1851618	44	1	0.0
Thermotoga sp. RQ2	126740	species	1877693	51	8	0.0
Vibrio phage VfO3K6	127507	leaf	8784	1	0	0.0
Vibrio phage VfO4K68	127508	species	6891	1	0	0.0
Vibrio cholerae O1	127906	leaf	4085709	25	0	0.0
Paenibacillus brasilensis	128574	species	5643381	162	90	0.0
Stenotrophomonas acidaminiphila	128780	species	7799161	2362	781	0.000428883
Erysipelotrichaceae	128827	family	1770425	29	0	0.0
Aerococcus urinaehominis	128944	species	1831400	101	77	0.0
Syntrophothermus	129001	genus	2405559	5	0	0.0
Staphylococcus prophage phiPV83	129009	species	45636	5	0	0.0
Pseudomonas amygdali pv. morsprunorum	129138	leaf	6445963	299	28	0.0
Citrus leaf blotch virus	129141	species	8747	1	1	0.0
Geobacillus	129337	genus	3628949	189	96	0.0
Geobacillus subterraneus	129338	species	3474426	150	70	0.0
Xanthomonas oryzae pv. oryzicola	129394	leaf	58073490	337	29	0.0
Oceanimonas	129577	genus	0	25	0	0.0
Pseudocowpox virus	129726	species	145289	5	1	0.0
Bovine papular stomatitis virus	129727	species	134431	8	7	0.0
Amycolatopsis keratiniphila	129921	species	8982090	812	377	0.0
Bovine mastadenovirus B	129950	species	34446	1	0	0.0
Human mastadenovirus C	129951	species	35958	2	0	0.0
Murine mastadenovirus A	129956	species	61888	4	0	0.0
Carboxydothermus hydrogenoformans	129958	species	2401520	3	0	0.0
Human mastadenovirus D	130310	species	34920	3	0	0.0
Bovine atadenovirus D	130499	species	31301	3	3	0.0
Culex nigripalpus nucleopolyhedrovirus	130556	species	108252	1	0	0.0
Kineococcus radiotolerans	131568	species	4956672	50	0	0.0
Desulfomicrobium orale	132132	species	2783374	6	0	0.0
Streptomyces alboniger	132473	species	7962786	468	223	0.0
Yaba-like disease virus	132475	leaf	144575	1	1	0.0
Rhodococcus jostii	132919	species	9702737	26	0	0.0
Exiguobacterium antarcticum	132920	species	2815863	11	0	0.0
Alkalilimnicola	133193	genus	3275944	27	0	0.0
Citrobacter youngae	133448	species	9812511	359	74	0
Caldilinea aerophila	133453	species	5144873	12	0	0.0
Nitrosococcus halophilus	133539	species	4145260	1	0	0.0
Leisingera methylohalidivorans	133924	species	4650996	44	0	0.0
Olsenella	133925	genus	2051896	20	0	0.0
Olsenella uli	133926	species	2051896	3	0	0.0
Salmonella enterica subsp. enterica serovar Bredeney	134047	leaf	9693068	12	2	0
secondary endosymbiont of Heteropsylla cubana	134287	species	1121596	98	69	0.0
Lonomia obliqua multiple nucleopolyhedrovirus	134394	leaf	120023	4	4	0.0
Acinetobacter gyllenbergii	134534	species	4091186	483	269	4.79423e-05
Paraburkholderia caledonica	134536	species	7211159	1347	645	0.0
Paraburkholderia fungorum	134537	species	9058983	1922	937	0.0
Spartobacteria	134549	class	0	2	0	0.0
Candidatus Xiphinematobacter	134550	genus	0	1	0	0.0
Pseudomonas phage phi13	134554	leaf	13652	1	1	0.0
Mycolicibacterium goodii	134601	species	7105933	702	395	0.0
Opitutaceae	134623	family	5957605	58	0	0.0
Actinoplanes sp. SE50/110	134676	species	18480017	1747	32	0.0
Natronorubrum	134813	genus	0	5	0	0.0
Ureaplasma parvum	134821	species	987572	190	51	0.0
Bacillus subtilis subsp. subtilis	135461	subspecies	104112375	174	21	0
Nocardia cyriacigeorgica	135487	species	6194645	1360	658	0.0
Helicobacter apodemus	135569	species	2067954	153	117	0.0
Idiomarina	135575	genus	2839538	22	0	0.0
Idiomarina loihiensis	135577	species	2839538	26	0	0.0
Chromatiales	135613	order	3742874	601	0	0.0
Xanthomonadales	135614	order	17461665	846	0	0.0
Cardiobacteriales	135615	order	1389350	14	0	0.0
Piscirickettsiaceae	135616	family	2536296	46	0	0.0
Thiotrichaceae	135617	family	0	8	0	0.0
Methylococcales	135618	order	4384317	72	0	0.0
Oceanospirillales	135619	order	2628861	400	0	0.0
Oceanospirillaceae	135620	family	4135004	66	0	0.0
Pseudomonadaceae	135621	family	8873413	1837	0	0.0
Alteromonadales	135622	order	4750860	271	0	0.0
Vibrionales	135623	order	5610112	28	0	0.0
Aeromonadales	135624	order	5684342	173	0	0.0
Pasteurellales	135625	order	2528486	13	0	0.0
Sphingobium amiense	135719	species	4773922	1083	500	0.000198159
Candidatus Phytoplasma ziziphi	135727	species	750803	51	38	0.0
Paracoccus kondratievae	135740	species	4228383	1172	718	5.39778e-208
Roseobacter virus SIO1	136084	species	39898	3	3	0.0
Rhizobium sp. TCK	136098	species	4275441	526	53	0.0
Leuconostoc kimchii	136609	species	2101787	117	7	0.0
Corynebacterium testudinoris	136857	species	2721226	301	176	0.0
Macropodid alphaherpesvirus 1	137443	species	140122	2	2	0.0
Cucumber vein yellowing virus	137475	species	9751	1	1	0.0
Serratia quinivorans	137545	species	10669693	774	160	0.0
Maize necrotic streak virus	137556	species	4094	1	1	0.0
Weissella cibaria	137591	species	22003410	910	162	0.000311574
Azospirillum sp. B510	137722	leaf	7599738	1485	672	0.0
Candidatus Hamiltonella defensa	138072	species	1739504	5	0	0.0
Serratia symbiotica	138074	species	1762765	489	287	0.0
Desulfitobacterium hafniense Y51	138119	leaf	5727534	202	72	0.0
Alcelaphine gammaherpesvirus 2	138184	species	137090	3	3	0.0
Blastococcus saxobsidens	138336	species	4875340	36	0	0.0
Curtobacterium flaccumfaciens pv. flaccumfaciens	138532	leaf	3933752	784	411	0.0
Helicobacter cetorum	138563	species	1903950	3	0	0.0
Chlamydia pneumoniae J138	138677	leaf	1226565	1	0	0.0
Mesoplasma lactucae	138853	species	1674858	6	0	0.0
Dietzia psychralcaliphila	139021	species	3904836	383	208	0.0
Isoptericola variabilis	139208	species	3307740	34	0	0.0
Geovibrio thiophilus	139438	species	2997552	118	81	0.0
Lactobacillus prophage Lj771	139871	species	40881	1	1	0.0
Lactobacillus prophage Lj928	139872	species	38384	1	0	0.0
Oleiphilus	141450	genus	0	5	0	0.0
Oleiphilus messinensis	141451	species	6379281	499	323	0.0
Photorhabdus laumondii subsp. laumondii	141679	subspecies	16913200	908	8	0.0
Thermomonas	141948	genus	0	21	0	0.0
Anaplasma ovis	142058	species	1214674	1	0	0.0
Prauserella	142577	genus	0	11	0	0.0
Mycoplasma phocicerebrale	142649	species	740800	50	38	0.0
Mycoplasma phocirhinis	142650	species	865472	83	70	0.0
Mycoplasma phocidae	142651	species	814478	55	49	0.0
Desulfitobacterium metallireducens	142877	species	3176073	2	0	0.0
Salmonella enterica subsp. enterica serovar Tennessee	143221	leaf	29179437	1	0	0.0
Filifactor alocis	143361	species	1931012	2	0	0.0
Fusobacterium necrophorum subsp. funduliforme	143387	subspecies	6710481	373	46	0
Fusobacterium necrophorum subsp. necrophorum	143388	subspecies	2678415	123	26	0.0
[Eubacterium] sulci	143393	species	1739380	4	0	0.0
Brachyspiraceae	143786	family	2938286	8	0	0.0
Methanothermobacter	145260	genus	1695256	1	0	0.0
Methanothermobacter wolfeii	145261	species	1686891	23	12	0.0
Dermacoccaceae	145357	family	2785024	19	0	0.0
Bogoriellaceae	145358	family	0	32	0	0.0
Sanguibacteraceae	145360	family	4253413	5	0	0.0
Staphylococcus hominis subsp. hominis	145391	subspecies	2253412	155	48	0
Rathayibacter toxicus	145458	species	4674320	947	446	0
Elephantid betaherpesvirus 1	146015	species	180421	1	1	0.0
Mycolicibacterium boenickei	146017	species	6585921	658	353	0.0
Lactobacillus phage Lc-Nu	146269	species	36466	1	0	0.0
Acetobacter orientalis	146474	species	3214967	316	207	0.0
Bacteriovorax	146784	genus	0	6	0	0.0
Thermosynechococcus	146785	genus	2582564	9	0	0.0
Thermosynechococcus elongatus	146786	species	2593857	3	0	0.0
Halorhabdus	146825	genus	3131477	10	0	0.0
Corynebacterium simulans	146827	species	5336673	715	153	0.0
Prochlorococcus marinus str. AS9601	146891	leaf	1669886	189	69	0.0
Salinibacter	146918	genus	3710123	14	0	0.0
Salinibacter ruber	146919	species	3710123	604	262	0.0
Streptomyces parvulus	146923	species	7766531	566	322	0.0
Azospira	146937	genus	3806980	470	0	0.0
Azospira oryzae	146939	species	3806980	225	0	0.0
Thermobispora	147067	genus	4189976	20	0	0.0
Thiomicrospira cyclica	147268	species	1932455	21	0	0.0
Paenibacillus larvae subsp. larvae	147375	subspecies	17659048	171	50	0.0
Staphylococcus saprophyticus subsp. saprophyticus	147452	subspecies	2610800	24	2	0.0
Staphylococcus sciuri subsp. sciuri	147467	subspecies	2811859	197	29	0.000412608
Paracoccus yeei	147645	species	18808488	6518	1012	0.000361277
Carnobacterium inhibens	147709	species	2497115	5	0	0.0
Lactobacillus iners	147802	species	9837065	405	115	0.000442241
Helicoverpa armigera nucleopolyhedrovirus G4	148363	leaf	131405	5	0	0.0
Paraburkholderia phymatum	148447	species	8676562	137	0	0.0
Mycobacterium virus Bxb1	148603	species	50550	1	0	0.0
Sulfuricurvum kujiense	148813	species	2819357	27	0	0.0
Lactobacillus kunkeei	148814	species	1614522	119	92	0.0
Streptococcus equi subsp. equi	148942	subspecies	2253416	13	0	0.0
Rhodothermus phage RM378	148943	species	129908	1	1	0.0
Streptococcus urinalis	149016	species	2144000	176	122	0.0
Salmonella enterica subsp. enterica serovar Hadar	149385	leaf	4703497	3	0	0
Salmonella enterica subsp. enterica serovar Brandenburg	149387	leaf	14295671	2	0	0.0
Salmonella enterica subsp. enterica serovar Mikawasima	149388	leaf	9426625	14	1	1.04295e-05
Salmonella enterica subsp. enterica serovar Braenderup	149391	leaf	9495649	9	0	0.0
Salmonella enterica subsp. enterica serovar Enteritidis	149539	leaf	256505626	24	7	0
Massilia	149698	genus	0	1687	10	0.0
Marinitoga piezophila	149715	species	2244793	2	0	0.0
Finegoldia	150022	genus	1986740	1	0	0.0
Yersinia enterocolitica subsp. enterocolitica	150052	subspecies	9106428	200	34	0.0
Yersinia enterocolitica subsp. palearctica	150053	subspecies	9154792	113	1	0.0
Streptococcus lutetiensis	150055	species	1975547	638	55	0.00820794
Staphylococcus fleurettii	150056	species	2527550	190	109	0.0
Shewanella livingstonensis	150120	species	4839879	492	279	0.0
Blastomonas	150203	genus	0	56	0	0.0
Anoxybacillus	150247	genus	2846746	21	0	0.0
Anguillid herpesvirus 1	150286	species	248526	6	6	0.0
Vibrio antiquarius	150340	species	5089025	348	35	0
Treponema azotonutricium	150829	species	3855671	7	0	0.0
Pseudoalteromonas ruthenica	151081	species	4117705	388	152	0.0
Synechococcus virus P60	151528	species	46675	3	2	0.0
Lactococcus phage bIL311	151534	species	14510	1	0	0.0
Lactococcus phage bIL285	151535	species	35538	4	0	0.0
Lactococcus phage bIL286	151536	species	41834	2	0	0.0
Lactococcus phage bIL310	151538	species	14957	2	0	0.0
Pseudomonas phage B3	151599	leaf	38439	3	0	0.0
Cupriavidus campinensis	151783	species	6739136	3465	1580	0
Pseudopedobacter saltans	151895	species	4635236	26	0	0.0
Starkeya	152053	genus	4765023	29	0	0.0
Stappia	152161	genus	0	30	0	0.0
Chloroflexus aggregans	152260	species	4684931	8	0	0.0
Pigmentiphaga	152267	genus	0	263	0	0.0
Bacillus litoralis	152268	species	5230624	288	201	0.0
Pseudoalteromonas issachenkonii	152297	species	8264159	621	0	0.0
Lactobacillus parabuchneri	152331	species	2726576	86	55	0.0
Burkholderia ambifaria	152480	species	11349840	156	0	0.0
Burkholderia dolosa	152500	species	6409095	783	23	0.0
Sphingomonas melonis	152682	species	4196755	924	9	0
Corynebacterium efficiens	152794	species	3219505	6	0	0.0
Aequorivita	153265	genus	3520671	2	0	0.0
Kozakia baliensis	153496	species	6599181	537	154	0.0
Kozakia	153497	genus	0	5	0	0.0
Nitrosomonas sp. AL212	153948	species	3337023	690	351	0.0
Hungatella hathewayi	154046	species	5662031	12	0	0.0
Georgenia	154116	genus	0	88	0	0.0
Macacine gammaherpesvirus 5	154334	species	133719	2	2	0.0
Cellvibrio japonicus	155077	species	4576573	21	0	0.0
Staphylococcus lutrae	155085	species	2533115	141	99	0.0
Salmonella virus HK620	155148	species	38297	2	0	0.0
Fusobacterium nucleatum subsp. vincentii	155615	subspecies	2087706	104	29	0.0
Methanothermococcus	155862	genus	1677455	2	0	0.0
Weissella soli	155866	species	1683184	126	79	0.0
Caulobacter vibrioides	155892	species	4029938	1987	19	0.0
Xylella fastidiosa subsp. sandyi Ann-1	155920	leaf	2780908	61	14	0.0
Acaryochloris	155977	genus	8361599	3	0	0.0
Acaryochloris marina	155978	species	8361599	5	0	0.0
Thioflavicoccus	156885	genus	4137521	21	0	0.0
Magnetococcus marinus MC-1	156889	leaf	4719581	460	335	0.0
Corynebacterium imitans	156978	species	5130927	531	0	1.84294e-05
Haemophilus virus HP2	157239	species	31508	7	0	0.0
[Mannheimia] succiniciproducens	157673	species	2314078	8	0	0.0
Leptotrichia wadei	157687	species	7256290	563	175	0.0
Leptotrichia hofstadii	157688	species	2604381	138	73	0.0
Leptotrichia shahii	157691	species	2161166	184	87	0.0
Leptotrichia goodfellowii	157692	species	2290729	132	108	0.0
Pea streak virus	157777	species	8041	1	1	0.0
Kushneria marisflavi	157779	species	3667185	648	403	0.0
Pseudomonas parafulva	157782	species	14986882	2285	207	0.0
Pseudomonas cremoricolorata	157783	species	4780403	807	402	0.0
Sulfolobus islandicus rod-shaped virus 1	157898	species	32308	1	1	0.0
Sulfolobus islandicus rod-shaped virus 2	157899	species	35450	2	1	0.0
Cellulosimicrobium	157920	genus	0	87	0	0.0
Chromohalobacter salexigens	158080	species	3696649	52	0	0.0
Sphaerochaeta globosa str. Buddy	158189	leaf	3316466	151	117	0.0
Sphaerochaeta pleomorpha str. Grapes	158190	leaf	3590853	128	92	0.0
Hahella chejuensis	158327	species	7215267	15	0	0.0
Hahella	158481	genus	7215267	10	0	0.0
Cedecea	158483	genus	0	30	0	0.0
Novosphingobium resinovorum	158500	species	6918128	2555	1581	5.08419e-05
Diadromus pulchellus ascovirus 4a	158683	leaf	119343	4	4	0.0
Bifidobacterium scardovii	158787	species	3158347	12	0	0.0
Cedecea neteri	158822	species	19970488	1456	538	0.0
Cedecea lapagei	158823	species	4778444	380	140	0.0
Enterobacter hormaechei	158836	species	14383200	1967	212	0.00022363
Leminorella richardii	158841	species	7952548	719	0	0.0
Megamonas	158846	genus	0	5	0	0.0
Megamonas hypermegale	158847	species	2230342	184	127	0
Providencia rustigianii	158850	species	7778244	646	91	1.16834e-266
Collimonas fungivorans	158899	species	5186898	2625	697	0.0
