name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Beutenbergia	84756	genus	4669183	17	0	0.0
Beutenbergia cavernae	84757	species	4669183	61	0	0.0
Acidimicrobiia	84992	class	3494169	31	0	0.0
Acidimicrobiales	84993	order	3494169	163	0	0.0
Acidimicrobiaceae	84994	family	2158157	6	0	0.0
Rubrobacteria	84995	class	3225748	50	0	0.0
Rubrobacterales	84996	order	3225748	177	0	0.0
Rubrobacteraceae	84997	family	3225748	18	0	0.0
Coriobacteriia	84998	class	2427001	96	0	0.0
Coriobacteriales	84999	order	1903794	110	0	0.0
Sphaerobacterales	85001	order	3993764	22	0	0.0
Sphaerobacteraceae	85002	family	3993764	18	0	0.0
Bifidobacteriales	85004	order	2593741	44	0	0.0
Micrococcales	85006	order	3827208	1706	12	0.0
Corynebacteriales	85007	order	5215365	1350	0	0.0
Micromonosporales	85008	order	7309173	88	0	0.0
Propionibacteriales	85009	order	3142856	270	0	0.0
Pseudonocardiales	85010	order	9441254	138	0	0.0
Streptomycetales	85011	order	9677174	361	0	0.0
Streptosporangiales	85012	order	6364076	138	0	0.0
Frankiales	85013	order	7497934	31	0	0.0
Glycomycetales	85014	order	6841557	5	0	0.0
Nocardioidaceae	85015	family	5978097	693	0	0.0
Cellulomonadaceae	85016	family	3971988	96	0	0.0
Promicromonosporaceae	85017	family	3655364	135	0	0.0
Dermatophilaceae	85018	family	0	13	0	0.0
Brevibacteriaceae	85019	family	0	32	0	0.0
Dermabacteraceae	85020	family	3614992	57	0	0.0
Intrasporangiaceae	85021	family	3722328	230	0	0.0
Microbacteriaceae	85023	family	4437172	1168	97	0.0
Nocardiaceae	85025	family	7002200	430	0	0.0
Gordoniaceae	85026	family	5567155	82	0	0.0
Tsukamurellaceae	85028	family	4479724	45	0	0.0
Dietziaceae	85029	family	0	27	0	0.0
Geodermatophilaceae	85030	family	5098918	164	0	0.0
Nakamurellaceae	85031	family	6060298	48	0	0.0
Acidothermaceae	85032	family	2443540	10	0	0.0
Sporichthyaceae	85033	family	0	35	0	0.0
Glycomycetaceae	85034	family	6841557	28	0	0.0
Allochromatium	85072	genus	3669074	28	0	0.0
Thermochromatium	85073	genus	2958290	15	0	0.0
Marichromatium	85076	genus	3779112	38	0	0.0
Pseudarthrobacter chlorophenolicus	85085	species	4980870	31	0	0.0
Halorhodospira	85108	genus	2678452	13	0	0.0
Streptococcus virus O1205	85154	species	43075	2	0	0.0
Mannheimia varigena	85404	species	2201818	113	14	0.0
Bosea	85413	genus	0	499	7	0.0
Photobacterium damselae subsp. damselae	85581	subspecies	9067132	297	26	0.0
Thauera sp. MZ1T	85643	species	4574586	4299	2380	4.96222e-05
Ranid herpesvirus 1	85655	species	220859	3	3	0.0
[Bacillus] selenitireducens	85683	species	3592487	3	0	0.0
Mycolicibacterium monacense	85693	species	6042466	1301	661	6.55352e-05
Achromobacter xylosoxidans	85698	species	7359146	18082	3692	0.0001516
Bartonella tribocorum	85701	species	2642404	84	0	0.0
Thermacetogenium phaeum	85874	species	2939057	5	0	0.0
Helicobacter pylori J99	85963	leaf	3342197	12	4	0.0
Chlamydia pecorum	85991	species	1105923	8	0	0.0
Xanthomonas citri pv. malvacearum	86040	leaf	31598519	356	15	0.0
endosymbiont of Acanthamoeba sp. UWC8	86106	species	1615277	83	49	0.0
Syntrophothermus lipocalidus	86170	species	2405559	1	0	0.0
Pseudomonas lundensis	86185	species	4814265	393	235	0.0
Pseudomonas chlororaphis subsp. aurantiaca	86192	subspecies	82458883	1652	417	0.0
Saccharophagus degradans	86304	species	5057531	10	0	0.0
Clostridium pasteurianum BC1	86416	leaf	5044100	148	108	0.0
Methanoculleus sp. MAB1	86622	species	2859299	210	60	0.0
Mycoplasma dispar	86660	species	3234868	108	4	0.0
Bacillus flexus	86664	species	8123232	210	19	0.0
Bacillus halodurans	86665	species	4202352	89	9	0.0
Aerococcus christensenii	87541	species	1634920	53	28	0.0
Burkholderia multivorans	87883	species	10170089	9353	1591	0
Treponema primitia	88058	species	4059867	3	0	0.0
Modestobacter	88138	genus	0	36	0	0.0
Caulobacter segnis	88688	species	4655622	2654	0	0.000480506
Neisseria elongata subsp. glycolytica	88719	subspecies	2249415	320	0	0.0
Natrinema	88723	genus	4354100	31	0	0.0
Natrinema versiforme	88724	species	4674473	581	381	0.0
Mycobacterium phage TM4	88870	leaf	52797	12	3	0.0
Lactobacillus acidipiscis	89059	species	2607423	62	45	0.0
[Clostridium] hiranonis	89152	species	2521899	83	71	0.0
Corynebacterium terpenotabidum	89154	species	2751233	12	0	0.0
Ruegeria pomeroyi	89184	species	4601048	27	0	0.0
Cytophagaceae	89373	family	5153553	53	0	0.0
Saprospiraceae	89374	family	4400185	1	0	0.0
Glaciecola	89404	genus	4134229	8	0	0.0
Gluconacetobacter	89583	genus	7914538	28	0	0.0
Hymenobacter	89966	genus	5252070	154	10	0.0
Salmonella enterica subsp. enterica serovar Saintpaul	90105	leaf	38867220	4	1	0.0
Oligella	90243	genus	0	3	0	0.0
Oligella urethralis	90245	species	2511315	306	225	0.0
Xanthomonas gardneri	90270	species	11041650	1473	222	0.0
Salmonella enterica subsp. enterica serovar Typhi	90370	leaf	549332226	16	2	0.0
Salmonella enterica subsp. enterica serovar Typhimurium	90371	leaf	290257274	29	7	0.0
Gallionellaceae	90627	family	3127780	165	0	0.0
Moritella marina	90736	species	4760425	4	0	0.0
Staphylococcaceae	90964	family	5113878	14	0	0.0
Bacilli	91061	class	4004361	219	0	0.0
Enterobacterales	91347	order	9064573	810	3	0.0
Campylobacter hyointestinalis subsp. hyointestinalis	91352	subspecies	1758980	55	1	0.0
Candidatus Paracaedibacter acanthamoebae	91604	species	2485110	118	73	0.0
Candidatus Portiera aleyrodidarum	91844	species	709276	46	31	0.0
Legionella pneumophila subsp. pascullei	91890	subspecies	20602269	8	0	0.0
Legionella pneumophila subsp. pneumophila	91891	subspecies	55752264	345	20	0.0
Legionella pneumophila subsp. fraseri	91892	subspecies	31791655	111	19	0.0
Asaia	91914	genus	3198265	4	0	0.0
Asaia bogorensis	91915	species	3198265	14	0	0.0
Thiomicrospira aerophila	92245	species	2158359	11	0	0.0
Mycoplasma anseris	92400	species	750009	29	21	0.0
Mycoplasma cloacale	92401	species	1349061	75	40	0.0
Acute bee paralysis virus	92444	species	9491	1	1	0.0
Streptomyces malaysiensis	92644	species	21414977	3404	488	3.57474e-05
[Brevibacterium] flavum	92706	species	3340941	206	0	0.0
Aquabacterium	92793	genus	0	188	0	0.0
Ketogulonicigenium	92944	genus	3282752	19	0	0.0
Ketogulonicigenium vulgare	92945	species	3282752	1347	27	0.0
Ketogulonicigenium robustum	92947	species	2713835	557	339	0.0
Prochlorococcus marinus str. MIT 9215	93060	leaf	1738790	106	52	0.0
Sphingomonas koreensis	93064	species	4819238	1891	1120	0
Pandoraea	93217	genus	5429298	642	72	0.0
Pandoraea apista	93218	species	27664360	4315	416	0.0
Pandoraea norimbergensis	93219	species	6167370	1490	793	0.0
Pandoraea pnomenusa	93220	species	5429298	6336	457	0.0
Pandoraea pulmonicola	93221	species	5867621	1763	876	0.0
Pandoraea sputorum	93222	species	11486120	2419	0	0.0
Edwardsiella hoshinae	93378	species	3811650	261	131	0.0
Columbid alphaherpesvirus 1	93386	species	204054	7	0	0.0
Avian endogenous retrovirus EAV-HP	93465	species	4302	1	1	0.0
Fervidobacterium pennivorans	93466	species	2166381	55	25	0.0
Roseateles	93681	genus	0	154	0	0.0
Roseivivax	93682	genus	0	74	0	0.0
Thermotoga naphthophila	93930	species	1809823	5	0	0.0
Shewanella japonica	93973	species	4975677	201	136	0.0
Shewanella sp. ANA-3	94122	species	5251146	163	56	0.0
Ramlibacter tataouinensis	94132	species	4070193	7168	4170	0.000256193
Dyadobacter fermentans	94254	species	6967790	13	0	0.0
Bordetella petrii	94624	species	5287950	2171	1173	0.0
Desulfurococcus amylolyticus	94694	species	1374669	2	0	0.0
Methanosarcinales	94695	order	3916698	7	0	0.0
Burkholderia stabilis	95485	species	16249051	2618	806	0.0
Burkholderia cenocepacia	95486	species	7744804	12026	1808	2.3764e-05
Methylomicrobium buryatense	95641	species	4998879	468	207	0.0
Candidatus Saccharibacteria	95818	phylum	0	41	25	0.0
Yellow head virus	96029	species	26662	2	2	0.0
Legionella fallonii	96230	species	4434890	2	0	0.0
Cupriavidus oxalaticus	96344	species	15265584	6796	2263	0.000148801
Flavobacterium psychrophilum	96345	species	2803807	520	276	0.0
Desulfococcus oleovorans Hxd3	96561	leaf	3944167	484	321	0.0
Thauera chlorobenzoica	96773	species	3735506	2935	1291	2.04376e-307
Vitreoscilla sp. C1	96942	species	2610419	468	316	0.0
Ruegeria	97050	genus	4601048	28	0	0.0
Halobacteriovorax marinus	97084	species	3437906	129	23	0.0
Heterosigma akashiwo virus 01	97195	species	274793	9	8	0.0
Acetomicrobium mobile	97477	species	2160700	5	0	0.0
arsenite-oxidising bacterium NT-25	97707	species	4737957	888	1	0.0
Bacillus sp. OxB-1	98228	species	3594618	107	84	0.0
Salmonella enterica subsp. enterica serovar Dublin	98360	leaf	40443907	5	0	0.0
Plutella xylostella granulovirus	98383	species	100999	1	1	0.0
Buchnera aphidicola (Schizaphis graminum)	98794	leaf	653353	56	22	0.0
Buchnera aphidicola (Tuberolachnus salignus)	98804	leaf	430464	23	16	0.0
Tetrasphaera	99479	genus	0	29	0	0.0
Calothrix sp. PCC 7507	99598	species	7023215	292	162	0.0
Streptococcus dysgalactiae subsp. dysgalactiae	99822	subspecies	2201894	26	15	0.0
Bohle iridovirus	100220	species	103531	2	2	0.0
Austwickia chelonae	100225	species	3631970	482	337	0.0
Streptomyces coelicolor A3(2)	100226	leaf	17722511	2393	21	0.0
Chloroherpeton	100715	genus	3293456	2	0	0.0
Chloroherpeton thalassium	100716	species	3293456	6	0	0.0
Wolbachia endosymbiont of Onchocerca ochengi	100901	species	957990	44	4	0.0
Methanomethylovorans hollandica	101192	species	2714013	2	0	0.0
Aequorivita sublithincola	101385	species	3520671	5	0	0.0
Rhodococcus jostii RHA1	101510	leaf	9702737	1471	563	0.0
Candidatus Blochmannia pennsylvanicus	101534	species	791654	1	0	0.0
Pseudomonas alcaliphila	101564	species	5340293	11	0	0.0
Burkholderia ubonensis	101571	species	7189071	7092	1151	0
Thysanoplusia orichalcea nucleopolyhedrovirus	101850	species	132978	3	3	0.0
Collinsella	102106	genus	0	15	0	0.0
Stanieria	102115	genus	5544990	4	0	0.0
Stanieria cyanosphaera	102116	species	5544990	1	0	0.0
Gloeocapsa	102231	genus	0	1	0	0.0
Cyanobacterium	102234	genus	4176973	1	0	0.0
Helicobacter pylori F32	102608	leaf	1581461	8	1	0.0
Helicobacter pylori J166	102611	leaf	1650561	7	0	0.0
Helicobacter pylori SS1	102617	leaf	1624943	3	0	0.0
Helicobacter pylori NCTC 11637 = CCUG 17874 = ATCC 43504	102618	leaf	1680937	4	0	0.0
Streptococcus infantarius	102684	species	2008249	59	1	0
Nostoc sp. PCC 7120 = FACHB-418	103690	species	7211789	229	106	0.0
Actinosynnema pretiosum subsp. pretiosum	103721	subspecies	8340266	2215	108	0
Saccharothrix espanaensis	103731	species	9360653	132	0	0.0
Saccharothrix syringae	103733	species	10929570	3377	2168	0.0
Pseudomonas syringae pv. actinidiae	103796	leaf	39958995	410	47	0.0
Rhodococcus pyridinivorans	103816	species	5590512	1905	405	8.94259e-322
Bordetella hinzii	103855	species	63864402	8547	1053	0.0
Pseudomonas frederiksbergensis	104087	species	18923076	1326	622	0.0
Acetobacter tropicalis	104102	species	4139662	200	114	0.0
Streptomonospora	104204	genus	0	24	0	0.0
Cellulophaga	104264	genus	4462483	7	0	0.0
Tenacibaculum	104267	genus	3435971	7	0	0.0
Tenacibaculum mesophilum	104268	species	3358580	285	205	0
Microbacterium foliorum	104336	species	7186924	1696	966	0.0
Anatid alphaherpesvirus 1	104388	species	158091	2	2	0.0
Serratia sp. ATCC 39006	104623	species	9943513	297	0	0.0
Helicobacter suis	104628	species	1694897	34	22	0.0
Lactobacillus frumenti	104955	species	1752928	36	18	0.0
Ralstonia mannitolilytica	105219	species	14753983	5269	550	0.000168309
Nitrosococcus watsonii C-113	105559	leaf	3373286	183	110	0.0
Methylibium petroleiphilum	105560	species	4643639	175	0	0.0
Acidilobus	105850	genus	1496453	3	0	0.0
Pelistega	106146	genus	0	6	0	0.0
Frankia casuarinae	106370	species	5433628	1161	748	0.0
Cupriavidus	106589	genus	8611896	1733	49	0.0
Cupriavidus necator	106590	species	11656048	3709	1142	0.0
Ensifer	106591	genus	6094027	99	0	0.0
Ensifer adhaerens	106592	species	14690474	3597	1695	2.48736e-05
Thioalkalivibrio	106633	genus	3741211	153	0	0.0
Thioalkalivibrio versutus	106634	species	2969361	1126	692	0.0
Acinetobacter bereziniae	106648	species	4509124	288	197	0.000162875
Acinetobacter guillouiae	106649	species	4648418	194	107	0.0
Acinetobacter nosocomialis	106654	species	3824973	609	151	0.0
Tenacibaculum maritimum	107401	species	3435971	231	22	0.0
Methylomonas sp. LW13	107637	species	5233523	672	417	0
Opitutus terrae	107709	species	5957605	38	0	0.0
Sorghum chlorotic spot virus	107804	species	10296	1	1	0.0
Buchnera aphidicola str. APS (Acyrthosiphon pisum)	107806	leaf	655725	24	1	0.0
Thioalkalivibrio paradoxus	108010	species	3756729	54	0	0.0
Salmonella enterica subsp. enterica serovar Newport	108619	leaf	38495247	4	2	0.0
Acinetobacter ursingii	108980	species	3568996	211	130	0.0
Acinetobacter schindleri	108981	species	19805411	909	161	2.74525e-05
Desulfotalea	109168	genus	3659634	1	0	0.0
Rickettsia monacensis	109232	species	1353450	32	13	0.0
Halothiobacillus	109262	genus	2582886	26	0	0.0
Leptotrichia trevisanii	109328	species	8459945	231	26	0.0
Wolbachia endosymbiont of Drosophila mauritiana	109663	species	2547057	92	0	0.0
Lactobacillus jensenii	109790	species	3281968	109	68	0.0
Sinorhizobium medicae	110321	species	6817576	52	0	0.0
Teseptimavirus	110456	genus	38922	3	2	0.0
Mycolicibacterium vanbaalenii	110539	species	6491865	44	0	0.0
Synechococcus sp. CC9605	110662	species	2510659	420	236	0.0
Leifsonia	110932	genus	2635288	7	0	0.0
Rathayibacter festucae	110937	species	4359758	1601	660	0.0
Actinomyces radicidentis	111015	species	3051613	1030	657	0.0
Muricauda ruestringensis	111501	species	3842422	7	0	0.0
Stanieria cyanosphaera PCC 7437	111780	leaf	5544990	218	133	0.0
Leptolyngbya sp. PCC 7376	111781	species	5125950	142	109	0.0
Neodiprion sertifer nucleopolyhedrovirus	111874	species	86462	1	1	0.0
Chryseobacterium joostei	112234	species	4890621	198	114	0.0
Streptococcus australis	113107	species	4090101	89	25	0.0
Bathymodiolus septemdierum thioautotrophic gill symbiont	113267	species	1469434	5	0	0.0
Spodoptera frugiperda ascovirus 1a	113370	species	156922	1	0	0.0
Geoglobus ahangari	113653	species	1770093	51	39	0.0
Pediococcus inopinatus	114090	species	2312041	63	40	0
Candidatus Carsonella ruddii	114186	species	163199	23	3	0.0
Desulfurococcales	114380	order	1488926	4	0	0.0
Lactococcus phage ul36	114416	species	36798	3	0	0.0
Ovine mastadenovirus A	114424	species	33034	2	0	0.0
Bovine adenovirus 2	114429	leaf	33034	2	0	0.0
Mogibacterium diversum	114527	species	1815831	67	40	0.0
Haloferax alexandrinus	114529	species	3706983	692	142	0.0
Bradyrhizobium sp. ORS 278	114615	species	7456587	3466	1757	0
Methylobacterium nodulans	114616	species	8839022	94	0	0.0
Alkaliphilus	114627	genus	4026562	1	0	0.0
Natrialba phage PhiCh1	114777	species	58498	6	0	0.0
Mycoplasma columbinasale	114880	species	849456	32	21	0.0
Mycoplasma columbinum	114881	species	776661	35	31	0.0
Mycoplasma maculosum	114885	species	919297	41	29	0.0
Pasteurella multocida subsp. septica	115545	subspecies	4797955	26	8	0.0
Halomonas hydrothermalis	115561	species	3933432	515	302	0.0
Chlamydia pneumoniae AR39	115711	leaf	1229853	21	0	0.0
Leuconostoc gelidum subsp. gasicomitatum	115778	subspecies	1924384	54	30	0.0
Bradyrhizobium sp. ORS 285	115808	species	7797098	3349	1659	0.0
Aeromonas virus 44RR2	115987	species	173591	3	0	0.0
Escherichia virus RB43	115991	species	180500	2	0	0.0
Vibrio phage nt-1	115992	leaf	247511	11	11	0.0
Micropruina	116071	genus	0	24	0	0.0
Caloranaerobacter azorensis	116090	species	2539490	105	72	0.0
Pseudoalteromonas sp. A25	116092	species	4737839	118	80	0.0
Streptomyces coeruleorubidus	116188	species	9335698	1532	683	0.0
Sphingopyxis alaskensis	117207	species	3373713	54	0	0.0
Salmonella enterica subsp. enterica serovar Ohio	117541	leaf	4855771	4	0	0.0
Flavobacteriia	117743	class	2877361	51	0	0.0
Sphingobacteriia	117747	class	5001562	13	0	0.0
Desulfurellaceae	117942	family	1757211	7	0	0.0
Denitrovibrio	117999	genus	3222077	1	0	0.0
Denitrovibrio acetiphilus	118000	species	3222077	4	0	0.0
Chrysiogenetes	118001	class	2928377	7	0	0.0
Methanobacterium congolense	118062	species	2469575	45	34	0.0
Buchnera aphidicola (Diuraphis noxia)	118101	leaf	636266	32	20	0.0
Buchnera aphidicola (Rhopalosiphum maidis)	118109	leaf	642929	48	26	0.0
Buchnera aphidicola (Schlechtendalia chinensis)	118110	leaf	607835	41	31	0.0
Pleurocapsa sp. PCC 7327	118163	leaf	4986817	181	146	0.0
Oscillatoria acuminata	118323	species	7804270	3	0	0.0
Brucellaceae	118882	family	4081310	25	0	0.0
Sulfolobaceae	118883	family	2490348	3	1	0.0
Deinococcales	118964	order	3978081	269	0	0.0
Coxiellaceae	118968	family	2072642	20	0	0.0
Legionellales	118969	order	7707876	20	0	0.0
Rhodobiaceae	119043	family	3914745	11	0	0.0
Filomicrobium	119044	genus	0	12	0	0.0
Methylobacteriaceae	119045	family	7385556	499	0	0.0
Burkholderiaceae	119060	family	8055234	2034	1	0.0
Hydrogenophilales	119069	order	0	24	0	0.0
Aerococcus sanguinicola	119206	species	2033849	61	47	0.0
Cupriavidus metallidurans	119219	species	6913352	5794	1074	0
Pseudothermotoga thermarum	119394	species	2039943	2	0	0.0
Syntrophobacter fumaroxidans	119484	species	4990251	8	0	0.0
Rhodobaca	119541	genus	0	8	0	0.0
Streptococcus dysgalactiae subsp. equisimilis	119602	subspecies	22009311	73	10	0.0
Francisella tularensis subsp. tularensis	119856	subspecies	3760584	9	0	0.0
Bacillus sonorensis	119858	species	4832293	104	65	0.0
Marinomonas mediterranea	119864	species	4684316	2	0	0.0
Salmonella enterica subsp. enterica serovar Choleraesuis	119912	leaf	4751585	4	0	0.0
Acidithiobacillus	119977	genus	3119226	48	4	0.0
Propionibacterium australiense	119981	species	3044331	778	505	0.0
Zymomonas mobilis subsp. mobilis	120045	subspecies	6470200	26	3	0.0
Sphingobium cloacae	120107	species	4547566	1273	676	0.000107774
Streptococcus phage MM1	120574	species	40248	1	1	0.0
Brucella pinnipedialis	120576	species	3399268	4	2	0.0
Brucella ceti	120577	species	3277789	2	0	0.0
Methylocella	120652	genus	4305430	46	0	0.0
Treponema sp. OMZ 804	120683	species	2980180	70	39	0.0
Dyadobacter	120831	genus	6967790	16	0	0.0
Roseiflexus	120961	genus	5723298	7	0	0.0
Roseiflexus castenholzii	120962	species	5723298	15	0	0.0
Pseudarthrobacter sulfonivorans	121292	species	5056151	567	320	0.0
Pannonibacter phragmitetus	121719	species	5530656	1604	772	1.78095e-05
Haloterrigena	121871	genus	5440782	6	0	0.0
Pectobacterium	122277	genus	5767150	154	19	0.0
Pseudomonas psychrophila	122355	species	5313922	351	185	0.0
Thermococcus sp. P6	122420	species	1522818	31	18	0.0
Neisseria meningitidis MC58	122586	leaf	2272360	16	2	0.0
Neisseria meningitidis Z2491	122587	leaf	2184406	11	0	0.0
Persephonella marina EX-H1	123214	leaf	1983966	72	53	0.0
Pasteurella multocida subsp. gallicida	123812	subspecies	2325350	8	1	0.0
Bordetella trematum	123899	species	13283248	4097	52	0.0
Roseomonas	125216	genus	0	172	0	0.0
Ornithinimicrobium	125287	genus	0	88	0	0.0
Beutenbergiaceae	125316	family	4669183	16	0	0.0
Providencia alcalifaciens	126385	species	8033032	317	144	0.0
Mycolicibacterium doricum	126673	species	4029398	764	406	0.0
Thermotoga sp. RQ7	126738	species	1851618	34	2	0.0
Thermotoga sp. RQ2	126740	species	1877693	49	7	0.0
Vibrio virus Vf33	127509	species	7965	1	1	0.0
Vibrio cholerae O1	127906	leaf	4085709	12	0	0.0
Paenibacillus brasilensis	128574	species	5643381	124	72	0.0
Stenotrophomonas acidaminiphila	128780	species	7799161	3210	1249	0.000129822
Erysipelotrichaceae	128827	family	1770425	39	0	0.0
Aerococcus urinaehominis	128944	species	1831400	59	43	0.0
Pseudomonas amygdali pv. morsprunorum	129138	leaf	6445963	230	33	0.0
Geobacillus	129337	genus	3628949	215	119	0.0
Geobacillus subterraneus	129338	species	3474426	206	103	0.0
Xanthomonas oryzae pv. oryzicola	129394	leaf	58073490	234	23	0.0
Oceanimonas	129577	genus	0	16	0	0.0
Pseudocowpox virus	129726	species	145289	18	10	0.0
Bovine papular stomatitis virus	129727	species	134431	16	12	0.0
Human mastadenovirus A	129875	species	68250	2	0	0.0
Amycolatopsis keratiniphila	129921	species	8982090	1937	861	0.0
Human mastadenovirus C	129951	species	35958	1	0	0.0
Bovine mastadenovirus A	129953	species	34185	1	0	0.0
Carboxydothermus	129957	genus	2401520	1	0	0.0
Carboxydothermus hydrogenoformans	129958	species	2401520	2	0	0.0
Human mastadenovirus D	130310	species	34920	5	1	0.0
Staphylococcus virus phiSLT	130478	species	42942	1	0	0.0
Culex nigripalpus nucleopolyhedrovirus	130556	species	108252	1	1	0.0
Kineococcus radiotolerans	131568	species	4956672	63	0	0.0
Desulfomicrobium orale	132132	species	2783374	9	0	0.0
Streptomyces alboniger	132473	species	7962786	1262	588	5.34918e-05
Yaba-like disease virus	132475	leaf	144575	1	1	0.0
Rhodococcus jostii	132919	species	9702737	28	0	0.0
Exiguobacterium antarcticum	132920	species	2815863	1	0	0.0
Alkalilimnicola	133193	genus	3275944	17	0	0.0
Citrobacter youngae	133448	species	9812511	195	48	0.0
Caldilinea aerophila	133453	species	5144873	16	0	0.0
Leisingera methylohalidivorans	133924	species	4650996	38	0	0.0
Olsenella	133925	genus	2051896	22	0	0.0
Olsenella uli	133926	species	2051896	10	0	0.0
Salmonella enterica subsp. enterica serovar Bredeney	134047	leaf	9693068	22	0	0.0
secondary endosymbiont of Heteropsylla cubana	134287	species	1121596	61	45	0.0
Acinetobacter gyllenbergii	134534	species	4091186	188	109	0.0
Paraburkholderia caledonica	134536	species	7211159	1245	653	0.0
Paraburkholderia fungorum	134537	species	9058983	1578	765	4.32614e-05
Spartobacteria	134549	class	0	5	0	0.0
Candidatus Xiphinematobacter	134550	genus	0	4	0	0.0
Pseudomonas phage phi13	134554	leaf	13652	2	2	0.0
Mycolicibacterium goodii	134601	species	7105933	1488	870	0.0
Opitutaceae	134623	family	5957605	78	0	0.0
Actinoplanes sp. SE50/110	134676	species	18480017	4619	93	0.0
Ureaplasma parvum	134821	species	987572	139	45	0.0
Bacillus subtilis subsp. subtilis	135461	subspecies	104112375	73	12	0.0
Nocardia cyriacigeorgica	135487	species	6194645	2522	1347	0.0
Helicobacter apodemus	135569	species	2067954	112	73	0.0
Idiomarina	135575	genus	2839538	5	0	0.0
Idiomarina loihiensis	135577	species	2839538	3	0	0.0
Chromatiales	135613	order	3742874	586	0	0.0
Xanthomonadales	135614	order	17461665	1061	0	0.0
Cardiobacteriales	135615	order	1389350	7	0	0.0
Piscirickettsiaceae	135616	family	2536296	25	0	0.0
Thiotrichaceae	135617	family	0	5	0	0.0
Methylococcales	135618	order	4384317	75	0	0.0
Oceanospirillales	135619	order	2628861	423	0	0.0
Oceanospirillaceae	135620	family	4135004	35	0	0.0
Pseudomonadaceae	135621	family	8873413	1532	0	0.0
Alteromonadales	135622	order	4750860	149	0	0.0
Vibrionales	135623	order	5610112	26	0	0.0
Aeromonadales	135624	order	5684342	147	0	0.0
Pasteurellales	135625	order	2528486	7	0	0.0
Sphingobium amiense	135719	species	4773922	1339	713	9.77721e-214
Candidatus Phytoplasma ziziphi	135727	species	750803	20	15	0.0
Paracoccus kondratievae	135740	species	4228383	869	486	0.0
Thermocrinis albus	136094	species	1500577	1	0	0.0
Rhizobium sp. TCK	136098	species	4275441	717	89	8.80239e-05
Leuconostoc kimchii	136609	species	2101787	77	4	0.0
Corynebacterium testudinoris	136857	species	2721226	298	180	0.0
Serratia quinivorans	137545	species	10669693	550	117	0.0
Weissella cibaria	137591	species	22003410	300	46	0.0
Azospirillum sp. B510	137722	leaf	7599738	2542	1084	0.0
Serratia symbiotica	138074	species	1762765	196	122	0.000144855
Desulfitobacterium hafniense Y51	138119	leaf	5727534	126	33	0.0
Blastococcus saxobsidens	138336	species	4875340	77	0	0.0
Curtobacterium flaccumfaciens pv. flaccumfaciens	138532	leaf	3933752	1115	635	0
Helicobacter cetorum	138563	species	1903950	2	0	0.0
Mesoplasma lactucae	138853	species	1674858	8	0	0.0
Dietzia psychralcaliphila	139021	species	3904836	707	395	0.0
Isoptericola variabilis	139208	species	3307740	59	0	0.0
Geovibrio thiophilus	139438	species	2997552	99	59	0.0
Lactobacillus prophage Lj965	139870	species	40190	1	0	0.0
Lactobacillus prophage Lj771	139871	species	40881	2	2	0.0
Thermacetogenium	140458	genus	2939057	1	0	0.0
Oleiphilus	141450	genus	0	1	0	0.0
Oleiphilus messinensis	141451	species	6379281	223	151	0.0
Photorhabdus laumondii subsp. laumondii	141679	subspecies	16913200	317	4	0.0
Thermomonas	141948	genus	0	32	0	0.0
Anaplasma ovis	142058	species	1214674	2	0	0.0
Prauserella	142577	genus	0	10	0	0.0
Mycoplasma phocicerebrale	142649	species	740800	39	29	0.0
Mycoplasma phocirhinis	142650	species	865472	44	26	0.0
Mycoplasma phocidae	142651	species	814478	38	23	0.0
Desulfitobacterium metallireducens	142877	species	3176073	3	0	0.0
Methanotrichaceae	143067	family	2798839	1	0	0.0
Salmonella enterica subsp. enterica serovar Tennessee	143221	leaf	29179437	2	2	0.0
Fusobacterium necrophorum subsp. funduliforme	143387	subspecies	6710481	206	28	0.0
Fusobacterium necrophorum subsp. necrophorum	143388	subspecies	2678415	71	19	0.0
Brachyspiraceae	143786	family	2938286	2	0	0.0
Methanothermobacter	145260	genus	1695256	6	0	0.0
Methanothermobacter wolfeii	145261	species	1686891	9	4	0.0
Methanothermobacter thermautotrophicus	145262	species	1751377	2	0	0.0
Dermacoccaceae	145357	family	2785024	43	0	0.0
Bogoriellaceae	145358	family	0	22	0	0.0
Sanguibacteraceae	145360	family	4253413	6	0	0.0
Staphylococcus hominis subsp. hominis	145391	subspecies	2253412	52	18	0.0
Rathayibacter toxicus	145458	species	4674320	473	252	0.0
Elephantid betaherpesvirus 1	146015	species	180421	1	1	0.0
Mycolicibacterium boenickei	146017	species	6585921	1204	688	0.0
Acetobacter orientalis	146474	species	3214967	153	108	0.0
Bacteriovorax	146784	genus	0	4	0	0.0
Thermosynechococcus	146785	genus	2582564	13	0	0.0
Halorhabdus	146825	genus	3131477	6	0	0.0
Halorhabdus utahensis	146826	species	3116795	4	0	0.0
Corynebacterium simulans	146827	species	5336673	416	90	0.0
Prochlorococcus marinus str. AS9601	146891	leaf	1669886	88	39	0.0
Salinibacter	146918	genus	3710123	7	0	0.0
Salinibacter ruber	146919	species	3710123	1299	567	0.0
Streptomyces parvulus	146923	species	7766531	1455	760	0.000165281
Azospira	146937	genus	3806980	194	0	0.0
Azospira oryzae	146939	species	3806980	100	0	0.0
Thermobispora	147067	genus	4189976	38	0	0.0
